danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.552,0.686,2,-10.63,1,0.0268,0.139,0.861,0.138,0.495,79.983,audio_features,7H4AhGitjSmRZxKMaeH9wX,spotify:track:7H4AhGitjSmRZxKMaeH9wX,https://api.spotify.com/v1/tracks/7H4AhGitjSmRZxKMaeH9wX,https://api.spotify.com/v1/audio-analysis/7H4AhGitjSmRZxKMaeH9wX,146293,4
0.509,0.79,0,-7.105,0,0.0293,0.218,0.125,0.144,0.625,147.073,audio_features,5d8CreUdJvZejvTUo1IHLw,spotify:track:5d8CreUdJvZejvTUo1IHLw,https://api.spotify.com/v1/tracks/5d8CreUdJvZejvTUo1IHLw,https://api.spotify.com/v1/audio-analysis/5d8CreUdJvZejvTUo1IHLw,320467,4
0.594,0.185,8,-16.243,0,0.0319,0.957,0.00287,0.118,0.415,127.085,audio_features,4yp90BbE4dxPXfGGSpbFwT,spotify:track:4yp90BbE4dxPXfGGSpbFwT,https://api.spotify.com/v1/tracks/4yp90BbE4dxPXfGGSpbFwT,https://api.spotify.com/v1/audio-analysis/4yp90BbE4dxPXfGGSpbFwT,164027,3
0.548,0.371,7,-17.387,0,0.0333,0.569,0.189,0.164,0.315,110.718,audio_features,2s1tc8yYKf0QAO70Xe1VjU,spotify:track:2s1tc8yYKf0QAO70Xe1VjU,https://api.spotify.com/v1/tracks/2s1tc8yYKf0QAO70Xe1VjU,https://api.spotify.com/v1/audio-analysis/2s1tc8yYKf0QAO70Xe1VjU,162004,4
0.454,0.82,2,-4.193,1,0.0567,0.132,0.000969,0.115,0.575,166.303,audio_features,0UV5zxRMz6AO4ZwUOZNIKI,spotify:track:0UV5zxRMz6AO4ZwUOZNIKI,https://api.spotify.com/v1/tracks/0UV5zxRMz6AO4ZwUOZNIKI,https://api.spotify.com/v1/audio-analysis/0UV5zxRMz6AO4ZwUOZNIKI,234800,4
0.641,0.551,5,-6.497,1,0.0253,0.0689,0.0978,0.0742,0.864,141.382,audio_features,2lAHU6vTwS0sjWvxuzMiOS,spotify:track:2lAHU6vTwS0sjWvxuzMiOS,https://api.spotify.com/v1/tracks/2lAHU6vTwS0sjWvxuzMiOS,https://api.spotify.com/v1/audio-analysis/2lAHU6vTwS0sjWvxuzMiOS,324760,4
0.464,0.424,0,-14.801,0,0.0892,0.717,0.921,0.108,0.353,152.645,audio_features,2ixsm5LqqcpfeTlrCSm45B,spotify:track:2ixsm5LqqcpfeTlrCSm45B,https://api.spotify.com/v1/tracks/2ixsm5LqqcpfeTlrCSm45B,https://api.spotify.com/v1/audio-analysis/2ixsm5LqqcpfeTlrCSm45B,156867,4
0.567,0.87,1,-7.411,1,0.0289,0.473,0.000203,0.0848,0.426,110.847,audio_features,7lsdrwZKAJ9zZpbnwykGaP,spotify:track:7lsdrwZKAJ9zZpbnwykGaP,https://api.spotify.com/v1/tracks/7lsdrwZKAJ9zZpbnwykGaP,https://api.spotify.com/v1/audio-analysis/7lsdrwZKAJ9zZpbnwykGaP,348427,3
