danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.748,0.622,0,-4.518,1,0.225,0.252,0,0.112,0.667,91.77,audio_features,48LwbDH7u5UMrsY3sjfjhe,spotify:track:48LwbDH7u5UMrsY3sjfjhe,https://api.spotify.com/v1/tracks/48LwbDH7u5UMrsY3sjfjhe,https://api.spotify.com/v1/audio-analysis/48LwbDH7u5UMrsY3sjfjhe,172751,4
0.652,0.53,7,-4.744,0,0.0497,0.134,0,0.137,0.335,122.028,audio_features,0XA9B3KXLmdgaQ2KcIJa3h,spotify:track:0XA9B3KXLmdgaQ2KcIJa3h,https://api.spotify.com/v1/tracks/0XA9B3KXLmdgaQ2KcIJa3h,https://api.spotify.com/v1/audio-analysis/0XA9B3KXLmdgaQ2KcIJa3h,223007,3
0.377,0.576,11,-4.951,1,0.0639,0.229,1.07e-05,0.161,0.265,206.235,audio_features,453QwgDIG95NmmLqSxnPsR,spotify:track:453QwgDIG95NmmLqSxnPsR,https://api.spotify.com/v1/tracks/453QwgDIG95NmmLqSxnPsR,https://api.spotify.com/v1/audio-analysis/453QwgDIG95NmmLqSxnPsR,208659,4
0.574,0.803,4,-3.17,0,0.186,0.102,4.15e-06,0.0861,0.647,97.967,audio_features,2FK1qmw8XNBqUe5CcgTVnE,spotify:track:2FK1qmw8XNBqUe5CcgTVnE,https://api.spotify.com/v1/tracks/2FK1qmw8XNBqUe5CcgTVnE,https://api.spotify.com/v1/audio-analysis/2FK1qmw8XNBqUe5CcgTVnE,208125,4
0.608,0.776,11,-3.635,1,0.0511,0.241,0,0.0713,0.814,89.996,audio_features,3C3cr2JQwXIhqAHqOardVO,spotify:track:3C3cr2JQwXIhqAHqOardVO,https://api.spotify.com/v1/tracks/3C3cr2JQwXIhqAHqOardVO,https://api.spotify.com/v1/audio-analysis/3C3cr2JQwXIhqAHqOardVO,263733,4
0.584,0.833,6,-5.9,1,0.041,0.00359,3.44e-05,0.169,0.324,140.013,audio_features,1yf97yL1ll8FYXC27c9VTw,spotify:track:1yf97yL1ll8FYXC27c9VTw,https://api.spotify.com/v1/tracks/1yf97yL1ll8FYXC27c9VTw,https://api.spotify.com/v1/audio-analysis/1yf97yL1ll8FYXC27c9VTw,267387,4
0.506,0.817,11,-5.051,0,0.0335,0.00272,0,0.0486,0.506,109.952,audio_features,2DgdHcjWmO3qd50RzuBLgZ,spotify:track:2DgdHcjWmO3qd50RzuBLgZ,https://api.spotify.com/v1/tracks/2DgdHcjWmO3qd50RzuBLgZ,https://api.spotify.com/v1/audio-analysis/2DgdHcjWmO3qd50RzuBLgZ,208707,4
0.694,0.314,0,-7.82,1,0.116,0.611,2.07e-06,0.117,0.341,119.905,audio_features,4cRBqWBjuccCowYVHFlXK6,spotify:track:4cRBqWBjuccCowYVHFlXK6,https://api.spotify.com/v1/tracks/4cRBqWBjuccCowYVHFlXK6,https://api.spotify.com/v1/audio-analysis/4cRBqWBjuccCowYVHFlXK6,333947,4
0.722,0.252,1,-14.411,0,0.0761,0.0671,0,0.0852,0.275,79.923,audio_features,4BhGTc3Cgay2U1QcTS7vQe,spotify:track:4BhGTc3Cgay2U1QcTS7vQe,https://api.spotify.com/v1/tracks/4BhGTc3Cgay2U1QcTS7vQe,https://api.spotify.com/v1/audio-analysis/4BhGTc3Cgay2U1QcTS7vQe,238120,4
0.655,0.632,2,-4.802,1,0.0489,0.0189,0,0.0722,0.447,120.113,audio_features,3bnVBN67NBEzedqQuWrpP4,spotify:track:3bnVBN67NBEzedqQuWrpP4,https://api.spotify.com/v1/tracks/3bnVBN67NBEzedqQuWrpP4,https://api.spotify.com/v1/audio-analysis/3bnVBN67NBEzedqQuWrpP4,188493,4
0.683,0.753,2,-5.564,0,0.0317,0.0577,0.00208,0.357,0.389,120.03,audio_features,40sRwFjfrRnaTdYPJIg4CP,spotify:track:40sRwFjfrRnaTdYPJIg4CP,https://api.spotify.com/v1/tracks/40sRwFjfrRnaTdYPJIg4CP,https://api.spotify.com/v1/audio-analysis/40sRwFjfrRnaTdYPJIg4CP,234947,4
0.547,0.936,9,-4.023,1,0.102,0.23,3.04e-06,0.172,0.642,120.003,audio_features,22OqansuvEMQu9W0EfiGTI,spotify:track:22OqansuvEMQu9W0EfiGTI,https://api.spotify.com/v1/tracks/22OqansuvEMQu9W0EfiGTI,https://api.spotify.com/v1/audio-analysis/22OqansuvEMQu9W0EfiGTI,177200,4
