danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.556,0.336,0,-10.246,1,0.0274,0.673,0,0.305,0.337,87.908,audio_features,4QKJpjPfkm3I2PLNyU6oBW,spotify:track:4QKJpjPfkm3I2PLNyU6oBW,https://api.spotify.com/v1/tracks/4QKJpjPfkm3I2PLNyU6oBW,https://api.spotify.com/v1/audio-analysis/4QKJpjPfkm3I2PLNyU6oBW,213747,4
0.252,0.201,8,-13.699,1,0.0363,0.826,0.0701,0.245,0.0614,125.449,audio_features,34g3kLFqBqwji4CEVJvHJT,spotify:track:34g3kLFqBqwji4CEVJvHJT,https://api.spotify.com/v1/tracks/34g3kLFqBqwji4CEVJvHJT,https://api.spotify.com/v1/audio-analysis/34g3kLFqBqwji4CEVJvHJT,199120,4
0.525,0.552,5,-8.051,0,0.0863,0.469,0,0.0659,0.821,203.804,audio_features,1QNAxiHodttFqxB9kXG6aP,spotify:track:1QNAxiHodttFqxB9kXG6aP,https://api.spotify.com/v1/tracks/1QNAxiHodttFqxB9kXG6aP,https://api.spotify.com/v1/audio-analysis/1QNAxiHodttFqxB9kXG6aP,152054,4
0.243,0.176,5,-12.541,1,0.0317,0.9,9.8e-06,0.126,0.137,63.385,audio_features,7FZHwGuLXODYpIxbdr16SQ,spotify:track:7FZHwGuLXODYpIxbdr16SQ,https://api.spotify.com/v1/tracks/7FZHwGuLXODYpIxbdr16SQ,https://api.spotify.com/v1/audio-analysis/7FZHwGuLXODYpIxbdr16SQ,232507,4
0.556,0.336,0,-10.246,1,0.0274,0.673,0,0.305,0.337,87.908,audio_features,4QKJpjPfkm3I2PLNyU6oBW,spotify:track:4QKJpjPfkm3I2PLNyU6oBW,https://api.spotify.com/v1/tracks/4QKJpjPfkm3I2PLNyU6oBW,https://api.spotify.com/v1/audio-analysis/4QKJpjPfkm3I2PLNyU6oBW,213747,4
0.436,0.332,9,-7.649,1,0.0406,0.00434,0,0.109,0.329,174.901,audio_features,3y0ycPzjAE6R66u3aw8MBk,spotify:track:3y0ycPzjAE6R66u3aw8MBk,https://api.spotify.com/v1/tracks/3y0ycPzjAE6R66u3aw8MBk,https://api.spotify.com/v1/audio-analysis/3y0ycPzjAE6R66u3aw8MBk,244867,4
0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,audio_features,4QlzkaRHtU8gAdwqjWmO8n,spotify:track:4QlzkaRHtU8gAdwqjWmO8n,https://api.spotify.com/v1/tracks/4QlzkaRHtU8gAdwqjWmO8n,https://api.spotify.com/v1/audio-analysis/4QlzkaRHtU8gAdwqjWmO8n,215160,4
0.437,0.94,9,-6.946,1,0.0426,0.0524,0.000573,0.222,0.48,151.417,audio_features,4NnWuGQujzWUEg0uZokO5M,spotify:track:4NnWuGQujzWUEg0uZokO5M,https://api.spotify.com/v1/tracks/4NnWuGQujzWUEg0uZokO5M,https://api.spotify.com/v1/audio-analysis/4NnWuGQujzWUEg0uZokO5M,212013,4
0.53,0.603,9,-4.373,1,0.115,0.0122,0.0196,0.0835,0.549,123.006,audio_features,2i37Y95xkPhHtoYBywVBUm,spotify:track:2i37Y95xkPhHtoYBywVBUm,https://api.spotify.com/v1/tracks/2i37Y95xkPhHtoYBywVBUm,https://api.spotify.com/v1/audio-analysis/2i37Y95xkPhHtoYBywVBUm,215293,4
0.458,0.55,2,-7.092,1,0.0262,0.566,1.39e-05,0.108,0.56,90.56,audio_features,5VWmMZCfJ4yVkJw9ZLFXej,spotify:track:5VWmMZCfJ4yVkJw9ZLFXej,https://api.spotify.com/v1/tracks/5VWmMZCfJ4yVkJw9ZLFXej,https://api.spotify.com/v1/audio-analysis/5VWmMZCfJ4yVkJw9ZLFXej,198360,4
0.617,0.0608,6,-19.316,1,0.0295,0.424,0,0.144,0.616,79.974,audio_features,6NFbGNDI13wYfrDH1WKeez,spotify:track:6NFbGNDI13wYfrDH1WKeez,https://api.spotify.com/v1/tracks/6NFbGNDI13wYfrDH1WKeez,https://api.spotify.com/v1/audio-analysis/6NFbGNDI13wYfrDH1WKeez,118107,4
