danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.662,0.739,9,-5.354,0,0.0322,0.00206,0.0603,0.113,0.382,130.999,audio_features,6JY1IdkZGeIcPegKxjSKeb,spotify:track:6JY1IdkZGeIcPegKxjSKeb,https://api.spotify.com/v1/tracks/6JY1IdkZGeIcPegKxjSKeb,https://api.spotify.com/v1/audio-analysis/6JY1IdkZGeIcPegKxjSKeb,188960,4
0.519,0.749,6,-3.318,0,0.0405,0.271,0,0.119,0.29,147.905,audio_features,0ZUo4YjG4saFnEJhdWp9Bt,spotify:track:0ZUo4YjG4saFnEJhdWp9Bt,https://api.spotify.com/v1/tracks/0ZUo4YjG4saFnEJhdWp9Bt,https://api.spotify.com/v1/audio-analysis/0ZUo4YjG4saFnEJhdWp9Bt,199947,4
0.487,0.876,0,-3.152,1,0.0946,0.011,0,0.401,0.725,164.997,audio_features,1rdreHH1v6kyrx2mFQvLR4,spotify:track:1rdreHH1v6kyrx2mFQvLR4,https://api.spotify.com/v1/tracks/1rdreHH1v6kyrx2mFQvLR4,https://api.spotify.com/v1/audio-analysis/1rdreHH1v6kyrx2mFQvLR4,214320,4
0.644,0.945,7,-3.534,1,0.0717,0.0587,0,0.184,0.573,91.017,audio_features,2d8ctyCSbDMwrByGI6Ybpc,spotify:track:2d8ctyCSbDMwrByGI6Ybpc,https://api.spotify.com/v1/tracks/2d8ctyCSbDMwrByGI6Ybpc,https://api.spotify.com/v1/audio-analysis/2d8ctyCSbDMwrByGI6Ybpc,219560,4
0.628,0.834,6,-6.341,0,0.0497,0.403,0,0.051,0.626,97.865,audio_features,2AogRMqARWyUP7VQ3gmSoY,spotify:track:2AogRMqARWyUP7VQ3gmSoY,https://api.spotify.com/v1/tracks/2AogRMqARWyUP7VQ3gmSoY,https://api.spotify.com/v1/audio-analysis/2AogRMqARWyUP7VQ3gmSoY,215507,4
0.46,0.736,9,-3.039,1,0.0303,0.0558,6.68e-06,0.216,0.253,139.905,audio_features,08jqXDDanByompA7oBDlkw,spotify:track:08jqXDDanByompA7oBDlkw,https://api.spotify.com/v1/tracks/08jqXDDanByompA7oBDlkw,https://api.spotify.com/v1/audio-analysis/08jqXDDanByompA7oBDlkw,219840,4
0.596,0.954,1,-6.711,0,0.0608,0.000863,0,0.172,0.609,144.98,audio_features,272wKT9LYZGdvMcUFS6S4O,spotify:track:272wKT9LYZGdvMcUFS6S4O,https://api.spotify.com/v1/tracks/272wKT9LYZGdvMcUFS6S4O,https://api.spotify.com/v1/audio-analysis/272wKT9LYZGdvMcUFS6S4O,169520,4
0.458,0.976,0,-3.791,1,0.0459,0.00182,0,0.193,0.76,154.007,audio_features,46ZfPS5VpSQVU5gb82hg3K,spotify:track:46ZfPS5VpSQVU5gb82hg3K,https://api.spotify.com/v1/tracks/46ZfPS5VpSQVU5gb82hg3K,https://api.spotify.com/v1/audio-analysis/46ZfPS5VpSQVU5gb82hg3K,218867,4
0.482,0.944,11,-3.703,1,0.0453,0.0225,8.24e-06,0.336,0.754,160.033,audio_features,0VhjSCScYGOmEKr24FBNSM,spotify:track:0VhjSCScYGOmEKr24FBNSM,https://api.spotify.com/v1/tracks/0VhjSCScYGOmEKr24FBNSM,https://api.spotify.com/v1/audio-analysis/0VhjSCScYGOmEKr24FBNSM,196373,4
