danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.636,0.276,1,-11.108,1,0.0371,0.906,1.87e-06,0.101,0.199,74.015,audio_features,2ZruDrZNamNh3I9BKcwWbA,spotify:track:2ZruDrZNamNh3I9BKcwWbA,https://api.spotify.com/v1/tracks/2ZruDrZNamNh3I9BKcwWbA,https://api.spotify.com/v1/audio-analysis/2ZruDrZNamNh3I9BKcwWbA,150787,4
0.4,0.558,3,-7.393,1,0.038,0.163,3.76e-06,0.0879,0.376,81.271,audio_features,3yM53DMMIioxVy7Pha1hD0,spotify:track:3yM53DMMIioxVy7Pha1hD0,https://api.spotify.com/v1/tracks/3yM53DMMIioxVy7Pha1hD0,https://api.spotify.com/v1/audio-analysis/3yM53DMMIioxVy7Pha1hD0,324267,4
0.667,0.381,3,-7.494,1,0.0294,0.458,0,0.116,0.199,135.979,audio_features,1M2l9ReoabUnvl6Y8jLUe7,spotify:track:1M2l9ReoabUnvl6Y8jLUe7,https://api.spotify.com/v1/tracks/1M2l9ReoabUnvl6Y8jLUe7,https://api.spotify.com/v1/audio-analysis/1M2l9ReoabUnvl6Y8jLUe7,273893,4
0.574,0.139,1,-14.155,1,0.0361,0.964,2.88e-05,0.133,0.228,81.137,audio_features,3hbjGZXUCqpn7E8c88qQvA,spotify:track:3hbjGZXUCqpn7E8c88qQvA,https://api.spotify.com/v1/tracks/3hbjGZXUCqpn7E8c88qQvA,https://api.spotify.com/v1/audio-analysis/3hbjGZXUCqpn7E8c88qQvA,267267,5
0.81,0.436,10,-12.683,1,0.0717,0.689,0.000151,0.11,0.446,119.973,audio_features,4z1O25cq9g2kuJemmUxc21,spotify:track:4z1O25cq9g2kuJemmUxc21,https://api.spotify.com/v1/tracks/4z1O25cq9g2kuJemmUxc21,https://api.spotify.com/v1/audio-analysis/4z1O25cq9g2kuJemmUxc21,259413,4
0.635,0.434,6,-7.986,1,0.0298,0.171,1.1e-06,0.106,0.171,139.976,audio_features,2PEkXkHKvk4bnC1TgTDCDM,spotify:track:2PEkXkHKvk4bnC1TgTDCDM,https://api.spotify.com/v1/tracks/2PEkXkHKvk4bnC1TgTDCDM,https://api.spotify.com/v1/audio-analysis/2PEkXkHKvk4bnC1TgTDCDM,278693,4
0.48,0.221,10,-12.905,1,0.0345,0.876,0.00192,0.084,0.121,139.398,audio_features,64wty1zrgoRjg6jNaF3NLm,spotify:track:64wty1zrgoRjg6jNaF3NLm,https://api.spotify.com/v1/tracks/64wty1zrgoRjg6jNaF3NLm,https://api.spotify.com/v1/audio-analysis/64wty1zrgoRjg6jNaF3NLm,222707,4
0.457,0.641,0,-5.284,1,0.0296,0.0315,1.63e-06,0.0623,0.313,157.882,audio_features,7pffk52QJENUaAnmuMowLI,spotify:track:7pffk52QJENUaAnmuMowLI,https://api.spotify.com/v1/tracks/7pffk52QJENUaAnmuMowLI,https://api.spotify.com/v1/audio-analysis/7pffk52QJENUaAnmuMowLI,265267,4
0.55,0.514,8,-7.348,1,0.0265,0.118,0,0.0906,0.311,138.105,audio_features,63YyQQtDdufxojf9LdC443,spotify:track:63YyQQtDdufxojf9LdC443,https://api.spotify.com/v1/tracks/63YyQQtDdufxojf9LdC443,https://api.spotify.com/v1/audio-analysis/63YyQQtDdufxojf9LdC443,260627,4
