danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.498,0.721,10,-5.232,1,0.0282,0.136,0.7,0.0933,0.589,140.027,audio_features,41X9To0bQ4fpoSRri4NHiI,spotify:track:41X9To0bQ4fpoSRri4NHiI,https://api.spotify.com/v1/tracks/41X9To0bQ4fpoSRri4NHiI,https://api.spotify.com/v1/audio-analysis/41X9To0bQ4fpoSRri4NHiI,226440,4
0.696,0.469,9,-12.821,1,0.0374,0.749,0.866,0.108,0.0398,79.993,audio_features,216WL0jcGbBqxPCFZeFl7T,spotify:track:216WL0jcGbBqxPCFZeFl7T,https://api.spotify.com/v1/tracks/216WL0jcGbBqxPCFZeFl7T,https://api.spotify.com/v1/audio-analysis/216WL0jcGbBqxPCFZeFl7T,344240,4
0.319,0.891,1,-3.562,1,0.0287,0.115,0,0.0918,0.373,149.068,audio_features,0MRuDaaklRKJYERVgnVWtf,spotify:track:0MRuDaaklRKJYERVgnVWtf,https://api.spotify.com/v1/tracks/0MRuDaaklRKJYERVgnVWtf,https://api.spotify.com/v1/audio-analysis/0MRuDaaklRKJYERVgnVWtf,217333,4
0.621,0.55,4,-7.363,1,0.0304,0.00503,1.69e-05,0.425,0.143,124.987,audio_features,0aE8dvSJXQd8UZm9ABXGzk,spotify:track:0aE8dvSJXQd8UZm9ABXGzk,https://api.spotify.com/v1/tracks/0aE8dvSJXQd8UZm9ABXGzk,https://api.spotify.com/v1/audio-analysis/0aE8dvSJXQd8UZm9ABXGzk,246160,4
0.441,0.441,6,-11.298,0,0.0381,0.921,0.0328,0.0831,0.114,80.084,audio_features,4hEx4pOr6zMsREYezwWNqn,spotify:track:4hEx4pOr6zMsREYezwWNqn,https://api.spotify.com/v1/tracks/4hEx4pOr6zMsREYezwWNqn,https://api.spotify.com/v1/audio-analysis/4hEx4pOr6zMsREYezwWNqn,312000,4
0.472,0.67,1,-7.26,1,0.0266,0.104,1.77e-05,0.0843,0.606,176.045,audio_features,5TCSMWZow9lzc7jr8WscVD,spotify:track:5TCSMWZow9lzc7jr8WscVD,https://api.spotify.com/v1/tracks/5TCSMWZow9lzc7jr8WscVD,https://api.spotify.com/v1/audio-analysis/5TCSMWZow9lzc7jr8WscVD,204213,4
0.593,0.653,6,-2.194,1,0.0314,0.777,0,0.646,0.608,86.961,audio_features,2YUXJLenTGQ9QSAobriiY7,spotify:track:2YUXJLenTGQ9QSAobriiY7,https://api.spotify.com/v1/tracks/2YUXJLenTGQ9QSAobriiY7,https://api.spotify.com/v1/audio-analysis/2YUXJLenTGQ9QSAobriiY7,198093,4
0.522,0.496,6,-6.019,1,0.0327,0.544,2.14e-06,0.0942,0.327,167.615,audio_features,4MK30zdOpWTvpE6UoJukIp,spotify:track:4MK30zdOpWTvpE6UoJukIp,https://api.spotify.com/v1/tracks/4MK30zdOpWTvpE6UoJukIp,https://api.spotify.com/v1/audio-analysis/4MK30zdOpWTvpE6UoJukIp,214173,4
0.561,0.617,1,-5.279,0,0.0292,0.228,3.11e-06,0.0943,0.305,139.944,audio_features,4ZwU8VMYnkigKVJgSgTBtK,spotify:track:4ZwU8VMYnkigKVJgSgTBtK,https://api.spotify.com/v1/tracks/4ZwU8VMYnkigKVJgSgTBtK,https://api.spotify.com/v1/audio-analysis/4ZwU8VMYnkigKVJgSgTBtK,245267,4
