danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.543,0.782,0,-4.278,0,0.0355,0.0112,9.67e-05,0.249,0.47,87.95,audio_features,0oKBrjl53r5yssZs78gH2p,spotify:track:0oKBrjl53r5yssZs78gH2p,https://api.spotify.com/v1/tracks/0oKBrjl53r5yssZs78gH2p,https://api.spotify.com/v1/audio-analysis/0oKBrjl53r5yssZs78gH2p,189653,4
0.552,0.858,2,-5.28,1,0.0415,0.0312,2.79e-05,0.0972,0.465,87.019,audio_features,3R9qMhvSYO0FxWRe015GdI,spotify:track:3R9qMhvSYO0FxWRe015GdI,https://api.spotify.com/v1/tracks/3R9qMhvSYO0FxWRe015GdI,https://api.spotify.com/v1/audio-analysis/3R9qMhvSYO0FxWRe015GdI,286027,4
0.583,0.714,0,-4.752,1,0.0262,0.351,0,0.116,0.415,97.08,audio_features,3IG6PEAxYFT9S47vztOdb9,spotify:track:3IG6PEAxYFT9S47vztOdb9,https://api.spotify.com/v1/tracks/3IG6PEAxYFT9S47vztOdb9,https://api.spotify.com/v1/audio-analysis/3IG6PEAxYFT9S47vztOdb9,231307,4
0.781,0.779,5,-3.461,1,0.0813,0.0132,2.33e-05,0.0719,0.65,117.013,audio_features,45Ba1ElWc9RcXwedSELKa5,spotify:track:45Ba1ElWc9RcXwedSELKa5,https://api.spotify.com/v1/tracks/45Ba1ElWc9RcXwedSELKa5,https://api.spotify.com/v1/audio-analysis/45Ba1ElWc9RcXwedSELKa5,181507,4
0.814,0.373,7,-8.017,1,0.116,0.602,1.7e-05,0.0931,0.632,114.548,audio_features,0BgbobvykXxEvxo2HhCuvM,spotify:track:0BgbobvykXxEvxo2HhCuvM,https://api.spotify.com/v1/tracks/0BgbobvykXxEvxo2HhCuvM,https://api.spotify.com/v1/audio-analysis/0BgbobvykXxEvxo2HhCuvM,191907,4
0.575,0.323,1,-6.213,0,0.0717,0.961,0,0.169,0.357,118.641,audio_features,5KfSsgAJGrZc3VrcPLFVMo,spotify:track:5KfSsgAJGrZc3VrcPLFVMo,https://api.spotify.com/v1/tracks/5KfSsgAJGrZc3VrcPLFVMo,https://api.spotify.com/v1/audio-analysis/5KfSsgAJGrZc3VrcPLFVMo,218492,4
0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,audio_features,75ZvA4QfFiZvzhj2xkaWAh,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,223347,4
0.765,0.688,4,-5.566,1,0.0841,0.633,0,0.0734,0.434,90.013,audio_features,42CeaId2XNlxugDvyqHfDf,spotify:track:42CeaId2XNlxugDvyqHfDf,https://api.spotify.com/v1/tracks/42CeaId2XNlxugDvyqHfDf,https://api.spotify.com/v1/audio-analysis/42CeaId2XNlxugDvyqHfDf,229573,4
0.592,0.416,1,-9.794,1,0.0246,0.882,0.000586,0.112,0.417,96.002,audio_features,41yIvlFgvGwxq8qTqAR7eG,spotify:track:41yIvlFgvGwxq8qTqAR7eG,https://api.spotify.com/v1/tracks/41yIvlFgvGwxq8qTqAR7eG,https://api.spotify.com/v1/audio-analysis/41yIvlFgvGwxq8qTqAR7eG,210080,4
0.64,0.361,8,-11.461,1,0.156,0.599,0,0.109,0.369,97.855,audio_features,78ISLT33SRj50WR6nwN0WH,spotify:track:78ISLT33SRj50WR6nwN0WH,https://api.spotify.com/v1/tracks/78ISLT33SRj50WR6nwN0WH,https://api.spotify.com/v1/audio-analysis/78ISLT33SRj50WR6nwN0WH,181587,4
0.522,0.385,0,-7.355,1,0.0288,0.536,0,0.135,0.236,89.792,audio_features,2RttW7RAu5nOAfq6YFvApB,spotify:track:2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/audio-analysis/2RttW7RAu5nOAfq6YFvApB,207520,4
0.608,0.174,1,-8.796,1,0.0332,0.851,1.92e-05,0.0855,0.193,112.175,audio_features,02WacdrRpm4zlP8H7X6bnQ,spotify:track:02WacdrRpm4zlP8H7X6bnQ,https://api.spotify.com/v1/tracks/02WacdrRpm4zlP8H7X6bnQ,https://api.spotify.com/v1/audio-analysis/02WacdrRpm4zlP8H7X6bnQ,260004,4
0.555,0.263,10,-9.223,1,0.066,0.906,0,0.101,0.421,124.235,audio_features,35LwnXpLMRb2kShTHmtPJ5,spotify:track:35LwnXpLMRb2kShTHmtPJ5,https://api.spotify.com/v1/tracks/35LwnXpLMRb2kShTHmtPJ5,https://api.spotify.com/v1/audio-analysis/35LwnXpLMRb2kShTHmtPJ5,195579,4
0.53,0.346,8,-10.497,1,0.0376,0.697,1.07e-05,0.105,0.359,121.876,audio_features,6vSwxzO2Qf4BinHSXRwZJe,spotify:track:6vSwxzO2Qf4BinHSXRwZJe,https://api.spotify.com/v1/tracks/6vSwxzO2Qf4BinHSXRwZJe,https://api.spotify.com/v1/audio-analysis/6vSwxzO2Qf4BinHSXRwZJe,241347,4
0.39,0.431,7,-8.045,1,0.0344,0.249,0,0.13,0.275,141.993,audio_features,2d9totnSVmmczPtHFl8Ys6,spotify:track:2d9totnSVmmczPtHFl8Ys6,https://api.spotify.com/v1/tracks/2d9totnSVmmczPtHFl8Ys6,https://api.spotify.com/v1/audio-analysis/2d9totnSVmmczPtHFl8Ys6,211840,4
