danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.519,0.741,5,-7.547,1,0.0308,0.0147,0.000418,0.235,0.426,149.997,audio_features,5b1qj21tY9WkTZfsLmB1Ww,spotify:track:5b1qj21tY9WkTZfsLmB1Ww,https://api.spotify.com/v1/tracks/5b1qj21tY9WkTZfsLmB1Ww,https://api.spotify.com/v1/audio-analysis/5b1qj21tY9WkTZfsLmB1Ww,231280,4
0.737,0.813,6,-8.151,1,0.0347,0.00466,7.74e-05,0.108,0.7,132.016,audio_features,6GvMpXdbTWkSFTKNT3PCBr,spotify:track:6GvMpXdbTWkSFTKNT3PCBr,https://api.spotify.com/v1/tracks/6GvMpXdbTWkSFTKNT3PCBr,https://api.spotify.com/v1/audio-analysis/6GvMpXdbTWkSFTKNT3PCBr,181125,4
0.319,0.907,3,-2.288,1,0.0628,0.0124,0,0.0705,0.464,163.998,audio_features,6Ao4IpHj2vgru3DiGhguRE,spotify:track:6Ao4IpHj2vgru3DiGhguRE,https://api.spotify.com/v1/tracks/6Ao4IpHj2vgru3DiGhguRE,https://api.spotify.com/v1/audio-analysis/6Ao4IpHj2vgru3DiGhguRE,214347,4
0.443,0.996,7,-2.994,1,0.0823,0.000849,0.002,0.353,0.437,157.99,audio_features,4nzZ4QWnSt8I3MJ39UfXdN,spotify:track:4nzZ4QWnSt8I3MJ39UfXdN,https://api.spotify.com/v1/tracks/4nzZ4QWnSt8I3MJ39UfXdN,https://api.spotify.com/v1/audio-analysis/4nzZ4QWnSt8I3MJ39UfXdN,231653,4
0.693,0.562,0,-7.323,1,0.0379,0.195,0,0.123,0.183,123.979,audio_features,7la8N6YLMUDAXl2iAEe9Sy,spotify:track:7la8N6YLMUDAXl2iAEe9Sy,https://api.spotify.com/v1/tracks/7la8N6YLMUDAXl2iAEe9Sy,https://api.spotify.com/v1/audio-analysis/7la8N6YLMUDAXl2iAEe9Sy,197947,4
0.472,0.392,0,-10.574,1,0.0529,0.779,1.48e-06,0.293,0.285,132.988,audio_features,1wSJP7UGrXbv9kMofjt3Ux,spotify:track:1wSJP7UGrXbv9kMofjt3Ux,https://api.spotify.com/v1/tracks/1wSJP7UGrXbv9kMofjt3Ux,https://api.spotify.com/v1/audio-analysis/1wSJP7UGrXbv9kMofjt3Ux,197500,4
0.605,0.564,3,-7.107,1,0.0353,0.493,0,0.475,0.513,120.008,audio_features,4kgOnLT1QUVNkKO9dGxrLP,spotify:track:4kgOnLT1QUVNkKO9dGxrLP,https://api.spotify.com/v1/tracks/4kgOnLT1QUVNkKO9dGxrLP,https://api.spotify.com/v1/audio-analysis/4kgOnLT1QUVNkKO9dGxrLP,169270,4
0.438,0.91,8,-3.576,0,0.0777,0.00522,0,0.207,0.568,149.899,audio_features,5HX0ueC6W0AiEOw4iVZydB,spotify:track:5HX0ueC6W0AiEOw4iVZydB,https://api.spotify.com/v1/tracks/5HX0ueC6W0AiEOw4iVZydB,https://api.spotify.com/v1/audio-analysis/5HX0ueC6W0AiEOw4iVZydB,175840,4
0.303,0.000212,0,-6.186,1,0.0319,0.0196,0.000135,0.165,0.793,97.118,audio_features,5YoEIJR6APPFuK6XgUDY22,spotify:track:5YoEIJR6APPFuK6XgUDY22,https://api.spotify.com/v1/tracks/5YoEIJR6APPFuK6XgUDY22,https://api.spotify.com/v1/audio-analysis/5YoEIJR6APPFuK6XgUDY22,883440,3
0.286,0.766,1,-6.53,1,0.054,4.69e-05,0.0681,0.374,0.301,115.057,audio_features,0dFpKMvhlgZMTGEvA2s6KR,spotify:track:0dFpKMvhlgZMTGEvA2s6KR,https://api.spotify.com/v1/tracks/0dFpKMvhlgZMTGEvA2s6KR,https://api.spotify.com/v1/audio-analysis/0dFpKMvhlgZMTGEvA2s6KR,454817,4
0.4,0.639,8,-5.812,1,0.324,0.000848,1.66e-06,0.111,0.3,125.039,audio_features,44EimV8DTCM5bIg6qgx48M,spotify:track:44EimV8DTCM5bIg6qgx48M,https://api.spotify.com/v1/tracks/44EimV8DTCM5bIg6qgx48M,https://api.spotify.com/v1/audio-analysis/44EimV8DTCM5bIg6qgx48M,154840,4
0.422,0.459,0,-5.341,1,0.0287,0.709,0.00338,0.082,0.227,144.895,audio_features,7va0FN5Fim1dNPi06sqxVx,spotify:track:7va0FN5Fim1dNPi06sqxVx,https://api.spotify.com/v1/tracks/7va0FN5Fim1dNPi06sqxVx,https://api.spotify.com/v1/audio-analysis/7va0FN5Fim1dNPi06sqxVx,249338,4
0.323,0.519,2,-5.475,0,0.0362,0.00724,0.000451,0.0978,0.0396,169.961,audio_features,5v1IehX97dH1LeqbEoZsDq,spotify:track:5v1IehX97dH1LeqbEoZsDq,https://api.spotify.com/v1/tracks/5v1IehX97dH1LeqbEoZsDq,https://api.spotify.com/v1/audio-analysis/5v1IehX97dH1LeqbEoZsDq,153907,4
