danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.622,0.763,9,-6.4,1,0.0263,0.055,8.91e-06,0.313,0.621,102.0,audio_features,1vBpwxsLVwaR4evBIaFmqD,spotify:track:1vBpwxsLVwaR4evBIaFmqD,https://api.spotify.com/v1/tracks/1vBpwxsLVwaR4evBIaFmqD,https://api.spotify.com/v1/audio-analysis/1vBpwxsLVwaR4evBIaFmqD,220800,4
0.457,0.638,7,-5.385,0,0.028,0.0389,6.57e-05,0.42,0.491,143.833,audio_features,4cJCNgN7nEF6Y560qcAAaQ,spotify:track:4cJCNgN7nEF6Y560qcAAaQ,https://api.spotify.com/v1/tracks/4cJCNgN7nEF6Y560qcAAaQ,https://api.spotify.com/v1/audio-analysis/4cJCNgN7nEF6Y560qcAAaQ,230587,4
0.532,0.64,9,-6.684,1,0.0314,0.344,0,0.361,0.308,84.029,audio_features,4Az17HfqonKSWNsaLgTBeK,spotify:track:4Az17HfqonKSWNsaLgTBeK,https://api.spotify.com/v1/tracks/4Az17HfqonKSWNsaLgTBeK,https://api.spotify.com/v1/audio-analysis/4Az17HfqonKSWNsaLgTBeK,212320,4
0.54,0.902,1,-3.577,1,0.0442,0.0142,0,0.0756,0.692,75.033,audio_features,19YmvsVCetCBeVj6O2mljR,spotify:track:19YmvsVCetCBeVj6O2mljR,https://api.spotify.com/v1/tracks/19YmvsVCetCBeVj6O2mljR,https://api.spotify.com/v1/audio-analysis/19YmvsVCetCBeVj6O2mljR,224760,4
0.414,0.499,2,-6.53,1,0.0454,0.224,0,0.104,0.233,167.719,audio_features,6dSMuejN1LbxkXDLC6T1Oi,spotify:track:6dSMuejN1LbxkXDLC6T1Oi,https://api.spotify.com/v1/tracks/6dSMuejN1LbxkXDLC6T1Oi,https://api.spotify.com/v1/audio-analysis/6dSMuejN1LbxkXDLC6T1Oi,273560,4
0.652,0.654,1,-6.69,1,0.0377,0.252,0.000553,0.117,0.605,120.019,audio_features,2lFtnEmkIPm2ClN55e2chV,spotify:track:2lFtnEmkIPm2ClN55e2chV,https://api.spotify.com/v1/tracks/2lFtnEmkIPm2ClN55e2chV,https://api.spotify.com/v1/audio-analysis/2lFtnEmkIPm2ClN55e2chV,211160,4
0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,audio_features,0GO8y8jQk1PkHzS31d699N,spotify:track:0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N,218013,4
0.533,0.665,5,-5.632,1,0.0317,0.0813,1.86e-05,0.332,0.212,80.975,audio_features,23wZ7ClwPgwBNkFvnTlMwk,spotify:track:23wZ7ClwPgwBNkFvnTlMwk,https://api.spotify.com/v1/tracks/23wZ7ClwPgwBNkFvnTlMwk,https://api.spotify.com/v1/audio-analysis/23wZ7ClwPgwBNkFvnTlMwk,223200,4
0.651,0.782,8,-4.295,1,0.0718,0.295,0,0.107,0.945,171.987,audio_features,0OlS52TmtK2gPaEtdmr7DN,spotify:track:0OlS52TmtK2gPaEtdmr7DN,https://api.spotify.com/v1/tracks/0OlS52TmtK2gPaEtdmr7DN,https://api.spotify.com/v1/audio-analysis/0OlS52TmtK2gPaEtdmr7DN,176893,4
