danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.64,0.395,3.0,0.7067385993485342,1.0,0.0307,0.206,0.0,0.0935,0.235,0.4919130147336606,audio_features,24cKN8P2uGWypxTw5WaNlq,spotify:track:24cKN8P2uGWypxTw5WaNlq,https://api.spotify.com/v1/tracks/24cKN8P2uGWypxTw5WaNlq,https://api.spotify.com/v1/audio-analysis/24cKN8P2uGWypxTw5WaNlq,243200.0,4.0
0.452,0.544,4.0,0.7338151465798045,1.0,0.0277,0.0631,5.33e-06,0.104,0.158,0.703945504344541,audio_features,5vyxXfD5gLlyPxGZMEjtmd,spotify:track:5vyxXfD5gLlyPxGZMEjtmd,https://api.spotify.com/v1/tracks/5vyxXfD5gLlyPxGZMEjtmd,https://api.spotify.com/v1/audio-analysis/5vyxXfD5gLlyPxGZMEjtmd,191947.0,3.0
0.607,0.281,11.0,0.0,1.0,0.0258,0.733,0.000123,0.29,0.468,0.726789761994711,audio_features,2ZTCl6wQMDSMfY4s8GHZdj,spotify:track:2ZTCl6wQMDSMfY4s8GHZdj,https://api.spotify.com/v1/tracks/2ZTCl6wQMDSMfY4s8GHZdj,https://api.spotify.com/v1/audio-analysis/2ZTCl6wQMDSMfY4s8GHZdj,189240.0,4.0
0.712,0.51,8.0,0.45500814332247547,1.0,0.0633,0.446,2.46e-05,0.112,0.268,0.5849664714771439,audio_features,2Za1AlJNvksouPPWbXpR2X,spotify:track:2Za1AlJNvksouPPWbXpR2X,https://api.spotify.com/v1/tracks/2Za1AlJNvksouPPWbXpR2X,https://api.spotify.com/v1/audio-analysis/2Za1AlJNvksouPPWbXpR2X,240507.0,4.0
0.681,0.372,5.0,0.4473737785016286,1.0,0.0432,0.64,0.0,0.169,0.476,0.21791178692859842,audio_features,1mXVgsBdtIVeCLJnSnmtdV,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,201000.0,4.0
0.519,0.554,0.0,0.63314332247557,1.0,0.0385,0.381,0.0,0.115,0.194,0.9475467510389118,audio_features,4v094LQ9eF10k2O2Te2ngK,spotify:track:4v094LQ9eF10k2O2Te2ngK,https://api.spotify.com/v1/tracks/4v094LQ9eF10k2O2Te2ngK,https://api.spotify.com/v1/audio-analysis/4v094LQ9eF10k2O2Te2ngK,223044.0,4.0
0.543,0.39,10.0,0.552728013029316,1.0,0.0322,0.489,0.0,0.111,0.303,0.0,audio_features,0jdny0dhgjUwoIp5GkqEaA,spotify:track:0jdny0dhgjUwoIp5GkqEaA,https://api.spotify.com/v1/tracks/0jdny0dhgjUwoIp5GkqEaA,https://api.spotify.com/v1/audio-analysis/0jdny0dhgjUwoIp5GkqEaA,230267.0,4.0
0.625,0.414,0.0,0.40024429967426717,1.0,0.0369,0.294,0.0,0.151,0.669,0.6690711182470721,audio_features,2qLMf6TuEC3ruGJg4SMMN6,spotify:track:2qLMf6TuEC3ruGJg4SMMN6,https://api.spotify.com/v1/tracks/2qLMf6TuEC3ruGJg4SMMN6,https://api.spotify.com/v1/audio-analysis/2qLMf6TuEC3ruGJg4SMMN6,189613.0,4.0
0.403,0.45,8.0,0.6431188925081432,1.0,0.0297,0.664,7.57e-06,0.0946,0.116,0.8769243483188514,audio_features,7v5s7YFXrwzytRan0HtZGb,spotify:track:7v5s7YFXrwzytRan0HtZGb,https://api.spotify.com/v1/tracks/7v5s7YFXrwzytRan0HtZGb,https://api.spotify.com/v1/audio-analysis/7v5s7YFXrwzytRan0HtZGb,212640.0,3.0
0.599,0.448,8.0,0.6433224755700325,1.0,0.0232,0.163,0.0,0.106,0.168,0.2554188704193426,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400.0,3.0
