danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.646,0.724,9,-6.96,1,0.0265,0.017,1.39e-06,0.153,0.54,115.984,audio_features,0p1HtkrNYxv0iDfEKwXSTp,spotify:track:0p1HtkrNYxv0iDfEKwXSTp,https://api.spotify.com/v1/tracks/0p1HtkrNYxv0iDfEKwXSTp,https://api.spotify.com/v1/audio-analysis/0p1HtkrNYxv0iDfEKwXSTp,233480,4
0.583,0.619,4,-6.827,1,0.0443,0.172,0,0.0951,0.804,159.973,audio_features,3cLqK3LPVrTIzfENVmYLoU,spotify:track:3cLqK3LPVrTIzfENVmYLoU,https://api.spotify.com/v1/tracks/3cLqK3LPVrTIzfENVmYLoU,https://api.spotify.com/v1/audio-analysis/3cLqK3LPVrTIzfENVmYLoU,189280,4
0.409,0.765,11,-5.696,1,0.0412,0.0249,6.16e-06,0.104,0.5,83.093,audio_features,454JIJlQ8GvrCoBvSfq3KA,spotify:track:454JIJlQ8GvrCoBvSfq3KA,https://api.spotify.com/v1/tracks/454JIJlQ8GvrCoBvSfq3KA,https://api.spotify.com/v1/audio-analysis/454JIJlQ8GvrCoBvSfq3KA,214827,4
0.767,0.856,7,-2.715,1,0.041,0.0303,1.91e-06,0.36,0.747,91.535,audio_features,1JClFT74TYSXlzpagbmj0S,spotify:track:1JClFT74TYSXlzpagbmj0S,https://api.spotify.com/v1/tracks/1JClFT74TYSXlzpagbmj0S,https://api.spotify.com/v1/audio-analysis/1JClFT74TYSXlzpagbmj0S,285027,4
0.606,0.59,0,-7.39,1,0.0284,0.378,0,0.0999,0.276,135.148,audio_features,4su3hxvmSxgAf8G02Cen1h,spotify:track:4su3hxvmSxgAf8G02Cen1h,https://api.spotify.com/v1/tracks/4su3hxvmSxgAf8G02Cen1h,https://api.spotify.com/v1/audio-analysis/4su3hxvmSxgAf8G02Cen1h,224547,4
0.681,0.856,11,-5.166,0,0.0517,0.0224,0,0.188,0.755,132.011,audio_features,7EAFj7eJcMF5koWSRJVZcL,spotify:track:7EAFj7eJcMF5koWSRJVZcL,https://api.spotify.com/v1/tracks/7EAFj7eJcMF5koWSRJVZcL,https://api.spotify.com/v1/audio-analysis/7EAFj7eJcMF5koWSRJVZcL,184040,4
0.486,0.881,2,-5.623,0,0.0474,0.0244,0,0.429,0.667,144.997,audio_features,1BLfQ6dPXmuDrFmbdfW7Jl,spotify:track:1BLfQ6dPXmuDrFmbdfW7Jl,https://api.spotify.com/v1/tracks/1BLfQ6dPXmuDrFmbdfW7Jl,https://api.spotify.com/v1/audio-analysis/1BLfQ6dPXmuDrFmbdfW7Jl,480707,4
0.772,0.65,6,-5.202,0,0.0306,0.107,1.13e-06,0.0905,0.262,125.083,audio_features,3wPPWcVuinAU7dXcJXtCID,spotify:track:3wPPWcVuinAU7dXcJXtCID,https://api.spotify.com/v1/tracks/3wPPWcVuinAU7dXcJXtCID,https://api.spotify.com/v1/audio-analysis/3wPPWcVuinAU7dXcJXtCID,222200,4
0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,27SdWb2rFzO6GWiYDBTD9j,spotify:track:27SdWb2rFzO6GWiYDBTD9j,https://api.spotify.com/v1/tracks/27SdWb2rFzO6GWiYDBTD9j,https://api.spotify.com/v1/audio-analysis/27SdWb2rFzO6GWiYDBTD9j,211667,4
