danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,audio_features,6HZILIRieu8S0iqY8kIKhj,spotify:track:6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,185947,4
0.395,0.259,10,-13.515,1,0.0331,0.823,0.00189,0.0847,0.0461,133.584,audio_features,6TnLGwBYhlTQFn7gzaxgHG,spotify:track:6TnLGwBYhlTQFn7gzaxgHG,https://api.spotify.com/v1/tracks/6TnLGwBYhlTQFn7gzaxgHG,https://api.spotify.com/v1/audio-analysis/6TnLGwBYhlTQFn7gzaxgHG,260807,4
0.351,0.622,8,-6.495,0,0.235,0.256,3.44e-05,0.613,0.457,83.375,audio_features,3QPKkP40zmc6xBtJMrXSNi,spotify:track:3QPKkP40zmc6xBtJMrXSNi,https://api.spotify.com/v1/tracks/3QPKkP40zmc6xBtJMrXSNi,https://api.spotify.com/v1/audio-analysis/3QPKkP40zmc6xBtJMrXSNi,253387,4
0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,audio_features,7zFXmv6vqI4qOt4yGf3jYZ,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/tracks/7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/audio-analysis/7zFXmv6vqI4qOt4yGf3jYZ,278180,4
0.82,0.622,9,-6.51,0,0.141,0.711,0.00538,0.245,0.52,120.021,audio_features,6M9WxyyT1jZPOc4cIJLAUg,spotify:track:6M9WxyyT1jZPOc4cIJLAUg,https://api.spotify.com/v1/tracks/6M9WxyyT1jZPOc4cIJLAUg,https://api.spotify.com/v1/audio-analysis/6M9WxyyT1jZPOc4cIJLAUg,178620,4
0.6,0.524,0,-9.297,1,0.146,0.822,3.29e-05,0.104,0.449,127.5,audio_features,6m3ZXs465Rt4Tc1iiLktXL,spotify:track:6m3ZXs465Rt4Tc1iiLktXL,https://api.spotify.com/v1/tracks/6m3ZXs465Rt4Tc1iiLktXL,https://api.spotify.com/v1/audio-analysis/6m3ZXs465Rt4Tc1iiLktXL,227264,4
0.801,0.519,6,-9.262,0,0.304,0.251,7.59e-06,0.103,0.852,145.02,audio_features,1H3GqbebLfBjqY8rW9oVyq,spotify:track:1H3GqbebLfBjqY8rW9oVyq,https://api.spotify.com/v1/tracks/1H3GqbebLfBjqY8rW9oVyq,https://api.spotify.com/v1/audio-analysis/1H3GqbebLfBjqY8rW9oVyq,278125,4
0.934,0.467,11,-10.99,0,0.307,0.102,3.98e-05,0.109,0.73,123.583,audio_features,6gOirCUz62z0mFhCJ6P5KC,spotify:track:6gOirCUz62z0mFhCJ6P5KC,https://api.spotify.com/v1/tracks/6gOirCUz62z0mFhCJ6P5KC,https://api.spotify.com/v1/audio-analysis/6gOirCUz62z0mFhCJ6P5KC,211000,4
0.4,0.705,0,-5.238,1,0.0484,0.0167,0,0.115,0.294,90.047,audio_features,7qqOmEfeTPgjBsm1Qm98eg,spotify:track:7qqOmEfeTPgjBsm1Qm98eg,https://api.spotify.com/v1/tracks/7qqOmEfeTPgjBsm1Qm98eg,https://api.spotify.com/v1/audio-analysis/7qqOmEfeTPgjBsm1Qm98eg,171899,3
