danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.591,0.259,4.0,0.2659362549800798,0.0,0.0481,0.837,3.11e-06,0.135,0.108,0.0,audio_features,3ZMv9EzGoteNi5Qnx0KpEO,spotify:track:3ZMv9EzGoteNi5Qnx0KpEO,https://api.spotify.com/v1/tracks/3ZMv9EzGoteNi5Qnx0KpEO,https://api.spotify.com/v1/audio-analysis/3ZMv9EzGoteNi5Qnx0KpEO,232427.0,4.0
0.37,0.686,9.0,0.8465229989134372,0.0,0.0554,0.0145,0.217,0.0885,0.216,1.0,audio_features,1Ujrbg6RNkyazJ6DbRAutG,spotify:track:1Ujrbg6RNkyazJ6DbRAutG,https://api.spotify.com/v1/tracks/1Ujrbg6RNkyazJ6DbRAutG,https://api.spotify.com/v1/audio-analysis/1Ujrbg6RNkyazJ6DbRAutG,248514.0,4.0
0.755,0.323,0.0,0.4433176385367621,1.0,0.0331,0.858,0.0124,0.0626,0.276,0.3912888391867269,audio_features,7AimsuunapxdipFEtPDZOO,spotify:track:7AimsuunapxdipFEtPDZOO,https://api.spotify.com/v1/tracks/7AimsuunapxdipFEtPDZOO,https://api.spotify.com/v1/audio-analysis/7AimsuunapxdipFEtPDZOO,195173.0,4.0
0.471,0.396,0.0,0.8792104310032597,1.0,0.029,0.557,0.0,0.181,0.0432,0.4535857860386198,audio_features,3Y6ILqXqCBNwBTxVda8Z68,spotify:track:3Y6ILqXqCBNwBTxVda8Z68,https://api.spotify.com/v1/tracks/3Y6ILqXqCBNwBTxVda8Z68,https://api.spotify.com/v1/audio-analysis/3Y6ILqXqCBNwBTxVda8Z68,261080.0,4.0
0.431,0.065,1.0,0.2209344440420138,1.0,0.0398,0.93,0.0,0.0917,0.106,0.6377580040297314,audio_features,5OFcjrC1OiRSBylQgF5HDD,spotify:track:5OFcjrC1OiRSBylQgF5HDD,https://api.spotify.com/v1/tracks/5OFcjrC1OiRSBylQgF5HDD,https://api.spotify.com/v1/audio-analysis/5OFcjrC1OiRSBylQgF5HDD,307000.0,4.0
0.712,0.321,0.0,0.5369431365447302,1.0,0.0282,0.807,4.65e-06,0.207,0.482,0.1701356419130618,audio_features,1iTfYlGMbfnxAL8KNc1DxX,spotify:track:1iTfYlGMbfnxAL8KNc1DxX,https://api.spotify.com/v1/tracks/1iTfYlGMbfnxAL8KNc1DxX,https://api.spotify.com/v1/audio-analysis/1iTfYlGMbfnxAL8KNc1DxX,247933.0,4.0
0.476,0.239,4.0,0.0,1.0,0.0447,0.972,0.922,0.11,0.117,0.5974799718497239,audio_features,0262Sk6OGLfzwbg3mVCZU9,spotify:track:0262Sk6OGLfzwbg3mVCZU9,https://api.spotify.com/v1/tracks/0262Sk6OGLfzwbg3mVCZU9,https://api.spotify.com/v1/audio-analysis/0262Sk6OGLfzwbg3mVCZU9,96107.0,3.0
0.434,0.393,11.0,0.8384643245201016,1.0,0.0343,0.487,2.73e-05,0.129,0.127,0.9211406646164524,audio_features,32fDz5sQmtuqukL5sYi4Yk,spotify:track:32fDz5sQmtuqukL5sYi4Yk,https://api.spotify.com/v1/tracks/32fDz5sQmtuqukL5sYi4Yk,https://api.spotify.com/v1/audio-analysis/32fDz5sQmtuqukL5sYi4Yk,210320.0,3.0
0.367,0.52,11.0,0.8900760593987687,0.0,0.0469,0.21,0.00117,0.263,0.267,0.3665609424558223,audio_features,4UMXrBprrvRfWUCnWsai01,spotify:track:4UMXrBprrvRfWUCnWsai01,https://api.spotify.com/v1/tracks/4UMXrBprrvRfWUCnWsai01,https://api.spotify.com/v1/audio-analysis/4UMXrBprrvRfWUCnWsai01,229790.0,4.0
0.573,0.656,2.0,1.0,1.0,0.0562,0.228,0.0,0.0651,0.668,0.0535626488253043,audio_features,12WtkO5DLE2CWjRGeXtwEW,spotify:track:12WtkO5DLE2CWjRGeXtwEW,https://api.spotify.com/v1/tracks/12WtkO5DLE2CWjRGeXtwEW,https://api.spotify.com/v1/audio-analysis/12WtkO5DLE2CWjRGeXtwEW,233587.0,4.0
0.602,0.603,9.0,0.9070083303151032,1.0,0.0328,0.408,0.00188,0.157,0.454,0.3434430101514523,audio_features,7DmiHaP1MxL9i1p0kHhXq2,spotify:track:7DmiHaP1MxL9i1p0kHhXq2,https://api.spotify.com/v1/tracks/7DmiHaP1MxL9i1p0kHhXq2,https://api.spotify.com/v1/audio-analysis/7DmiHaP1MxL9i1p0kHhXq2,300973.0,4.0
0.648,0.368,1.0,0.5760593987685623,1.0,0.0373,0.739,0.0109,0.179,0.257,0.1124179351965217,audio_features,1vOZQLLviZGG4HwusntNF6,spotify:track:1vOZQLLviZGG4HwusntNF6,https://api.spotify.com/v1/tracks/1vOZQLLviZGG4HwusntNF6,https://api.spotify.com/v1/audio-analysis/1vOZQLLviZGG4HwusntNF6,262327.0,4.0
0.419,0.358,5.0,0.5658275986961246,1.0,0.033,0.458,0.0479,0.168,0.226,0.5048539945434739,audio_features,0Qw7qGuXlVBZLcfoQ17yZn,spotify:track:0Qw7qGuXlVBZLcfoQ17yZn,https://api.spotify.com/v1/tracks/0Qw7qGuXlVBZLcfoQ17yZn,https://api.spotify.com/v1/audio-analysis/0Qw7qGuXlVBZLcfoQ17yZn,328507.0,4.0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
