danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.821,0.691,1,-4.843,1,0.0707,0.0119,0.505,0.332,0.265,104.989,audio_features,3n30lvZFanowNMzkrQZokD,spotify:track:3n30lvZFanowNMzkrQZokD,https://api.spotify.com/v1/tracks/3n30lvZFanowNMzkrQZokD,https://api.spotify.com/v1/audio-analysis/3n30lvZFanowNMzkrQZokD,274286,4
0.533,0.589,5,-6.343,1,0.0277,0.0447,0.851,0.275,0.0578,90.969,audio_features,0X3JQKHSbS7dt6pjSr1tEY,spotify:track:0X3JQKHSbS7dt6pjSr1tEY,https://api.spotify.com/v1/tracks/0X3JQKHSbS7dt6pjSr1tEY,https://api.spotify.com/v1/audio-analysis/0X3JQKHSbS7dt6pjSr1tEY,282833,4
0.831,0.66,9,-6.527,0,0.0968,0.158,0.00348,0.253,0.538,93.991,audio_features,6gIbV1mIf2yt7WwaCB8lNE,spotify:track:6gIbV1mIf2yt7WwaCB8lNE,https://api.spotify.com/v1/tracks/6gIbV1mIf2yt7WwaCB8lNE,https://api.spotify.com/v1/audio-analysis/6gIbV1mIf2yt7WwaCB8lNE,385532,4
0.632,0.442,8,-9.017,0,0.0313,0.794,0.375,0.12,0.308,139.891,audio_features,779Im7njdLU8OS3GEGQmYM,spotify:track:779Im7njdLU8OS3GEGQmYM,https://api.spotify.com/v1/tracks/779Im7njdLU8OS3GEGQmYM,https://api.spotify.com/v1/audio-analysis/779Im7njdLU8OS3GEGQmYM,226280,4
0.845,0.832,1,-6.532,1,0.166,0.0238,9.6e-05,0.144,0.486,109.977,audio_features,6OBqjxsANtK8K2KV8WUtFR,spotify:track:6OBqjxsANtK8K2KV8WUtFR,https://api.spotify.com/v1/tracks/6OBqjxsANtK8K2KV8WUtFR,https://api.spotify.com/v1/audio-analysis/6OBqjxsANtK8K2KV8WUtFR,343680,4
0.518,0.411,0,-11.185,1,0.0358,0.859,0.892,0.175,0.0577,128.018,audio_features,4LmnEXMHKwgavceQNrN6H2,spotify:track:4LmnEXMHKwgavceQNrN6H2,https://api.spotify.com/v1/tracks/4LmnEXMHKwgavceQNrN6H2,https://api.spotify.com/v1/audio-analysis/4LmnEXMHKwgavceQNrN6H2,246893,4
0.668,0.604,10,-11.482,1,0.0562,0.339,0.198,0.0851,0.0438,135.986,audio_features,2hvdayjiK3kfTYj8zyYfZB,spotify:track:2hvdayjiK3kfTYj8zyYfZB,https://api.spotify.com/v1/tracks/2hvdayjiK3kfTYj8zyYfZB,https://api.spotify.com/v1/audio-analysis/2hvdayjiK3kfTYj8zyYfZB,432959,4
0.476,0.656,0,-7.216,0,0.102,0.0319,6.2e-05,0.0843,0.284,130.053,audio_features,0ebOvsDMIZzdFUyw1qHxKC,spotify:track:0ebOvsDMIZzdFUyw1qHxKC,https://api.spotify.com/v1/tracks/0ebOvsDMIZzdFUyw1qHxKC,https://api.spotify.com/v1/audio-analysis/0ebOvsDMIZzdFUyw1qHxKC,303749,4
0.746,0.539,0,-7.404,1,0.0371,0.735,0.837,0.0902,0.269,119.996,audio_features,6FY93D9WZV2Gxtd5TVkvLn,spotify:track:6FY93D9WZV2Gxtd5TVkvLn,https://api.spotify.com/v1/tracks/6FY93D9WZV2Gxtd5TVkvLn,https://api.spotify.com/v1/audio-analysis/6FY93D9WZV2Gxtd5TVkvLn,165454,4
