danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.307,0.625,5,-8.983,0,0.062,0.472,0.000577,0.144,0.183,180.467,audio_features,4fiYSa6ln7h0scprgNEs0g,spotify:track:4fiYSa6ln7h0scprgNEs0g,https://api.spotify.com/v1/tracks/4fiYSa6ln7h0scprgNEs0g,https://api.spotify.com/v1/audio-analysis/4fiYSa6ln7h0scprgNEs0g,320027,3
0.296,0.518,9,-9.571,0,0.0489,0.745,3.31e-05,0.462,0.0755,183.672,audio_features,51LmI5GE3tHKISLNZMjDPC,spotify:track:51LmI5GE3tHKISLNZMjDPC,https://api.spotify.com/v1/tracks/51LmI5GE3tHKISLNZMjDPC,https://api.spotify.com/v1/audio-analysis/51LmI5GE3tHKISLNZMjDPC,350640,4
0.693,0.323,3,-11.97,0,0.0306,0.405,2.19e-05,0.149,0.669,129.964,audio_features,29fTi7Tdh9CiU8HuVDaqVY,spotify:track:29fTi7Tdh9CiU8HuVDaqVY,https://api.spotify.com/v1/tracks/29fTi7Tdh9CiU8HuVDaqVY,https://api.spotify.com/v1/audio-analysis/29fTi7Tdh9CiU8HuVDaqVY,230547,4
0.641,0.539,5,-6.351,0,0.0463,0.346,7.04e-06,0.0837,0.436,148.004,audio_features,4fLnXd56RsWN4ZBtb9TegQ,spotify:track:4fLnXd56RsWN4ZBtb9TegQ,https://api.spotify.com/v1/tracks/4fLnXd56RsWN4ZBtb9TegQ,https://api.spotify.com/v1/audio-analysis/4fLnXd56RsWN4ZBtb9TegQ,286680,4
0.565,0.446,0,-9.26,0,0.0531,0.693,0,0.469,0.266,140.121,audio_features,1yhDPgIPGoe3Bf8wRsK4u7,spotify:track:1yhDPgIPGoe3Bf8wRsK4u7,https://api.spotify.com/v1/tracks/1yhDPgIPGoe3Bf8wRsK4u7,https://api.spotify.com/v1/audio-analysis/1yhDPgIPGoe3Bf8wRsK4u7,260093,4
0.9,0.403,3,-11.43,1,0.0431,0.489,0.0288,0.0839,0.768,84.013,audio_features,0AoHNGqEpRfbllXziyOxN8,spotify:track:0AoHNGqEpRfbllXziyOxN8,https://api.spotify.com/v1/tracks/0AoHNGqEpRfbllXziyOxN8,https://api.spotify.com/v1/audio-analysis/0AoHNGqEpRfbllXziyOxN8,302867,4
0.794,0.745,0,-6.355,0,0.351,0.113,0,0.254,0.741,81.263,audio_features,1QpMNpzkMxchOeYOn9RbNJ,spotify:track:1QpMNpzkMxchOeYOn9RbNJ,https://api.spotify.com/v1/tracks/1QpMNpzkMxchOeYOn9RbNJ,https://api.spotify.com/v1/audio-analysis/1QpMNpzkMxchOeYOn9RbNJ,332547,4
0.654,0.378,5,-8.108,0,0.0322,0.373,1.07e-05,0.0971,0.437,72.976,audio_features,2rKmNEYrQxaOPZrOWKZpOc,spotify:track:2rKmNEYrQxaOPZrOWKZpOc,https://api.spotify.com/v1/tracks/2rKmNEYrQxaOPZrOWKZpOc,https://api.spotify.com/v1/audio-analysis/2rKmNEYrQxaOPZrOWKZpOc,194827,4
0.412,0.227,0,-12.696,1,0.0359,0.787,4.69e-06,0.282,0.226,80.111,audio_features,35r28RDot7nPE7y9K9H7l0,spotify:track:35r28RDot7nPE7y9K9H7l0,https://api.spotify.com/v1/tracks/35r28RDot7nPE7y9K9H7l0,https://api.spotify.com/v1/audio-analysis/35r28RDot7nPE7y9K9H7l0,257267,4
0.602,0.635,4,-6.526,0,0.052,0.271,3.2e-05,0.0829,0.225,123.05,audio_features,4SYUUlkScpNR1QvPscXf8t,spotify:track:4SYUUlkScpNR1QvPscXf8t,https://api.spotify.com/v1/tracks/4SYUUlkScpNR1QvPscXf8t,https://api.spotify.com/v1/audio-analysis/4SYUUlkScpNR1QvPscXf8t,237147,4
