danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.707,0.579,0,-6.198,0,0.0293,0.384,0.72,0.408,0.357,96.062,audio_features,4aJnMRNeuDZSQN7FaSNGtM,spotify:track:4aJnMRNeuDZSQN7FaSNGtM,https://api.spotify.com/v1/tracks/4aJnMRNeuDZSQN7FaSNGtM,https://api.spotify.com/v1/audio-analysis/4aJnMRNeuDZSQN7FaSNGtM,131250,4
0.663,0.444,5,-10.302,1,0.0462,0.0878,0,0.358,0.47,130.076,audio_features,1I7XCtIe49rcEzcmdu8AnD,spotify:track:1I7XCtIe49rcEzcmdu8AnD,https://api.spotify.com/v1/tracks/1I7XCtIe49rcEzcmdu8AnD,https://api.spotify.com/v1/audio-analysis/1I7XCtIe49rcEzcmdu8AnD,179999,4
0.609,0.466,8,-11.735,1,0.178,0.223,0.00934,0.0947,0.492,114.039,audio_features,00aQGaqM6SFzGfbgKOite0,spotify:track:00aQGaqM6SFzGfbgKOite0,https://api.spotify.com/v1/tracks/00aQGaqM6SFzGfbgKOite0,https://api.spotify.com/v1/audio-analysis/00aQGaqM6SFzGfbgKOite0,248158,4
0.747,0.678,0,-5.042,1,0.0587,0.0382,0.219,0.101,0.578,125.018,audio_features,1XjwrW3JufY1GcGPWLx3OV,spotify:track:1XjwrW3JufY1GcGPWLx3OV,https://api.spotify.com/v1/tracks/1XjwrW3JufY1GcGPWLx3OV,https://api.spotify.com/v1/audio-analysis/1XjwrW3JufY1GcGPWLx3OV,240107,4
0.843,0.37,8,-11.032,1,0.0546,0.0309,0.029,0.098,0.138,102.007,audio_features,3yMQ2HIVpgZHKLLBCBJ52e,spotify:track:3yMQ2HIVpgZHKLLBCBJ52e,https://api.spotify.com/v1/tracks/3yMQ2HIVpgZHKLLBCBJ52e,https://api.spotify.com/v1/audio-analysis/3yMQ2HIVpgZHKLLBCBJ52e,175440,4
0.629,0.623,5,-6.954,1,0.0734,0.492,0.0034,0.348,0.412,99.989,audio_features,0dPBlz8N0veeceejtuvpPz,spotify:track:0dPBlz8N0veeceejtuvpPz,https://api.spotify.com/v1/tracks/0dPBlz8N0veeceejtuvpPz,https://api.spotify.com/v1/audio-analysis/0dPBlz8N0veeceejtuvpPz,211150,4
0.492,0.315,0,-13.256,1,0.0526,0.873,0.414,0.0984,0.376,99.504,audio_features,6Ijb2xCO37OOFQra6gzYGl,spotify:track:6Ijb2xCO37OOFQra6gzYGl,https://api.spotify.com/v1/tracks/6Ijb2xCO37OOFQra6gzYGl,https://api.spotify.com/v1/audio-analysis/6Ijb2xCO37OOFQra6gzYGl,224570,4
0.759,0.342,1,-9.044,0,0.0406,0.775,0,0.112,0.22,99.995,audio_features,7GPstnufSTScEaw9dMxO9H,spotify:track:7GPstnufSTScEaw9dMxO9H,https://api.spotify.com/v1/tracks/7GPstnufSTScEaw9dMxO9H,https://api.spotify.com/v1/audio-analysis/7GPstnufSTScEaw9dMxO9H,216234,4
0.594,0.481,4,-8.525,0,0.0353,0.629,0.0126,0.0939,0.0671,144.941,audio_features,6NOq79ynBpBi6BSJMdgReN,spotify:track:6NOq79ynBpBi6BSJMdgReN,https://api.spotify.com/v1/tracks/6NOq79ynBpBi6BSJMdgReN,https://api.spotify.com/v1/audio-analysis/6NOq79ynBpBi6BSJMdgReN,296267,4
0.538,0.268,11,-10.783,0,0.0819,0.691,0.0411,0.089,0.223,79.681,audio_features,0rM7aAHE16zBRXvuOrvGdh,spotify:track:0rM7aAHE16zBRXvuOrvGdh,https://api.spotify.com/v1/tracks/0rM7aAHE16zBRXvuOrvGdh,https://api.spotify.com/v1/audio-analysis/0rM7aAHE16zBRXvuOrvGdh,198912,4
0.686,0.433,4,-8.9,0,0.0339,0.239,0.18,0.0898,0.389,88.981,audio_features,5ZZuiMFxl85qakgTZQapsc,spotify:track:5ZZuiMFxl85qakgTZQapsc,https://api.spotify.com/v1/tracks/5ZZuiMFxl85qakgTZQapsc,https://api.spotify.com/v1/audio-analysis/5ZZuiMFxl85qakgTZQapsc,154280,4
0.785,0.525,6,-7.556,1,0.042,0.669,0.439,0.114,0.251,90.853,audio_features,3WRQUvzRvBDr4AxMWhXc5E,spotify:track:3WRQUvzRvBDr4AxMWhXc5E,https://api.spotify.com/v1/tracks/3WRQUvzRvBDr4AxMWhXc5E,https://api.spotify.com/v1/audio-analysis/3WRQUvzRvBDr4AxMWhXc5E,238907,4
0.761,0.6,7,-7.348,1,0.0765,0.269,0.864,0.108,0.557,96.015,audio_features,7a0mPDySTtLmgE3NoIBNJp,spotify:track:7a0mPDySTtLmgE3NoIBNJp,https://api.spotify.com/v1/tracks/7a0mPDySTtLmgE3NoIBNJp,https://api.spotify.com/v1/audio-analysis/7a0mPDySTtLmgE3NoIBNJp,199036,4
0.837,0.492,0,-7.792,1,0.354,0.371,0.0401,0.102,0.417,85.951,audio_features,2Th9BGKvfZG8bKQSACitwG,spotify:track:2Th9BGKvfZG8bKQSACitwG,https://api.spotify.com/v1/tracks/2Th9BGKvfZG8bKQSACitwG,https://api.spotify.com/v1/audio-analysis/2Th9BGKvfZG8bKQSACitwG,245581,4
0.647,0.562,10,-7.733,0,0.165,0.183,0.000504,0.0763,0.495,92.2,audio_features,0BOoLANQBD95YUz21DVbRH,spotify:track:0BOoLANQBD95YUz21DVbRH,https://api.spotify.com/v1/tracks/0BOoLANQBD95YUz21DVbRH,https://api.spotify.com/v1/audio-analysis/0BOoLANQBD95YUz21DVbRH,316304,4
