danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.588,0.97,7,-4.683,1,0.0603,0.00098,2.62e-05,0.0883,0.257,107.048,audio_features,26T6okQX8PAjIkuE96dBR3,spotify:track:26T6okQX8PAjIkuE96dBR3,https://api.spotify.com/v1/tracks/26T6okQX8PAjIkuE96dBR3,https://api.spotify.com/v1/audio-analysis/26T6okQX8PAjIkuE96dBR3,197893,4
0.486,0.964,1,-4.095,1,0.0578,0.000416,0.000219,0.276,0.638,154.084,audio_features,1yryMsXAGBK79VOrGe1qEe,spotify:track:1yryMsXAGBK79VOrGe1qEe,https://api.spotify.com/v1/tracks/1yryMsXAGBK79VOrGe1qEe,https://api.spotify.com/v1/audio-analysis/1yryMsXAGBK79VOrGe1qEe,212893,4
0.567,0.987,4,-4.069,1,0.0765,0.000133,2.38e-05,0.371,0.383,107.974,audio_features,44M12pkcMqqdbNNooHCZ6C,spotify:track:44M12pkcMqqdbNNooHCZ6C,https://api.spotify.com/v1/tracks/44M12pkcMqqdbNNooHCZ6C,https://api.spotify.com/v1/audio-analysis/44M12pkcMqqdbNNooHCZ6C,181427,4
0.457,0.97,10,-4.214,0,0.057,3.37e-05,0.00204,0.189,0.731,163.959,audio_features,46QdfDL0LnGlHLKmREiXP5,spotify:track:46QdfDL0LnGlHLKmREiXP5,https://api.spotify.com/v1/tracks/46QdfDL0LnGlHLKmREiXP5,https://api.spotify.com/v1/audio-analysis/46QdfDL0LnGlHLKmREiXP5,194627,4
0.539,0.746,6,-5.242,0,0.036,0.00324,5.08e-06,0.085,0.287,118.994,audio_features,6c9xVWbPeVPgrmWTYYeMTr,spotify:track:6c9xVWbPeVPgrmWTYYeMTr,https://api.spotify.com/v1/tracks/6c9xVWbPeVPgrmWTYYeMTr,https://api.spotify.com/v1/audio-analysis/6c9xVWbPeVPgrmWTYYeMTr,221000,4
0.503,0.94,1,-4.66,0,0.0475,0.00045,0.000536,0.217,0.532,160.03,audio_features,0ofLz0b9mmXXvDgQp7XPRd,spotify:track:0ofLz0b9mmXXvDgQp7XPRd,https://api.spotify.com/v1/tracks/0ofLz0b9mmXXvDgQp7XPRd,https://api.spotify.com/v1/audio-analysis/0ofLz0b9mmXXvDgQp7XPRd,201480,4
0.504,0.992,4,-3.266,1,0.0634,0.000708,0.000954,0.46,0.823,92.479,audio_features,3BAVKeHXjW1IvxyZkyTdVh,spotify:track:3BAVKeHXjW1IvxyZkyTdVh,https://api.spotify.com/v1/tracks/3BAVKeHXjW1IvxyZkyTdVh,https://api.spotify.com/v1/audio-analysis/3BAVKeHXjW1IvxyZkyTdVh,193373,4
0.326,0.816,0,-5.61,0,0.0499,0.00143,1.03e-06,0.11,0.113,159.98,audio_features,0n2xW1NQPxQkRsATXNxyQt,spotify:track:0n2xW1NQPxQkRsATXNxyQt,https://api.spotify.com/v1/tracks/0n2xW1NQPxQkRsATXNxyQt,https://api.spotify.com/v1/audio-analysis/0n2xW1NQPxQkRsATXNxyQt,269067,4
0.395,0.756,7,-4.12,1,0.0544,1.74e-05,0.00665,0.319,0.475,112.092,audio_features,6xXlurslWqFuyqTCBlErzX,spotify:track:6xXlurslWqFuyqTCBlErzX,https://api.spotify.com/v1/tracks/6xXlurslWqFuyqTCBlErzX,https://api.spotify.com/v1/audio-analysis/6xXlurslWqFuyqTCBlErzX,304373,4
0.41,0.863,11,-5.833,0,0.0937,0.00191,3.08e-06,0.0903,0.368,137.234,audio_features,5QurHLKbBbc7h6keRqhTpc,spotify:track:5QurHLKbBbc7h6keRqhTpc,https://api.spotify.com/v1/tracks/5QurHLKbBbc7h6keRqhTpc,https://api.spotify.com/v1/audio-analysis/5QurHLKbBbc7h6keRqhTpc,245186,4
