danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.716,0.485,1,-7.745,1,0.404,0.123,2.69e-05,0.604,0.26,74.132,audio_features,5ujh1I7NZH5agbwf7Hp8Hc,spotify:track:5ujh1I7NZH5agbwf7Hp8Hc,https://api.spotify.com/v1/tracks/5ujh1I7NZH5agbwf7Hp8Hc,https://api.spotify.com/v1/audio-analysis/5ujh1I7NZH5agbwf7Hp8Hc,313787,4
0.521,0.663,1,-7.282,1,0.253,0.358,0,0.0954,0.386,114.207,audio_features,4Hw7L1vM7uQ1vNmcvHl8JL,spotify:track:4Hw7L1vM7uQ1vNmcvHl8JL,https://api.spotify.com/v1/tracks/4Hw7L1vM7uQ1vNmcvHl8JL,https://api.spotify.com/v1/audio-analysis/4Hw7L1vM7uQ1vNmcvHl8JL,131907,4
0.578,0.784,1,-7.216,0,0.236,0.00342,0,0.123,0.456,73.897,audio_features,6WyP16beFzGf7MndbdiTwi,spotify:track:6WyP16beFzGf7MndbdiTwi,https://api.spotify.com/v1/tracks/6WyP16beFzGf7MndbdiTwi,https://api.spotify.com/v1/audio-analysis/6WyP16beFzGf7MndbdiTwi,175160,4
0.59,0.705,7,-7.103,1,0.378,0.0577,0,0.0571,0.657,120.605,audio_features,7Akb3VlDx7qNLyO7Yl900D,spotify:track:7Akb3VlDx7qNLyO7Yl900D,https://api.spotify.com/v1/tracks/7Akb3VlDx7qNLyO7Yl900D,https://api.spotify.com/v1/audio-analysis/7Akb3VlDx7qNLyO7Yl900D,234387,5
0.771,0.657,1,-5.772,0,0.0719,0.000243,0,0.271,0.119,138.956,audio_features,6HJUl37qshx6S1xNSNjnzN,spotify:track:6HJUl37qshx6S1xNSNjnzN,https://api.spotify.com/v1/tracks/6HJUl37qshx6S1xNSNjnzN,https://api.spotify.com/v1/audio-analysis/6HJUl37qshx6S1xNSNjnzN,304253,4
0.565,0.652,8,-8.707,1,0.284,0.0275,0,0.0756,0.2,134.9,audio_features,6lE9FzrfJfOPSUwW4aTEUI,spotify:track:6lE9FzrfJfOPSUwW4aTEUI,https://api.spotify.com/v1/tracks/6lE9FzrfJfOPSUwW4aTEUI,https://api.spotify.com/v1/audio-analysis/6lE9FzrfJfOPSUwW4aTEUI,227556,4
0.81,0.609,2,-9.63,1,0.359,0.36,0,0.157,0.382,91.117,audio_features,1OFDvjJmTYtvLk2jX9Ltc7,spotify:track:1OFDvjJmTYtvLk2jX9Ltc7,https://api.spotify.com/v1/tracks/1OFDvjJmTYtvLk2jX9Ltc7,https://api.spotify.com/v1/audio-analysis/1OFDvjJmTYtvLk2jX9Ltc7,267600,4
0.484,0.586,10,-8.648,0,0.0859,0.0181,0,0.462,0.129,106.259,audio_features,7yOfFxDE2kZtDKa2B54MkS,spotify:track:7yOfFxDE2kZtDKa2B54MkS,https://api.spotify.com/v1/tracks/7yOfFxDE2kZtDKa2B54MkS,https://api.spotify.com/v1/audio-analysis/7yOfFxDE2kZtDKa2B54MkS,371173,4
0.794,0.522,8,-7.829,1,0.159,0.0328,0,0.156,0.567,86.318,audio_features,6V2D8Lls36APk0THDjBDfE,spotify:track:6V2D8Lls36APk0THDjBDfE,https://api.spotify.com/v1/tracks/6V2D8Lls36APk0THDjBDfE,https://api.spotify.com/v1/audio-analysis/6V2D8Lls36APk0THDjBDfE,174133,4
0.727,0.565,1,-5.564,0,0.356,0.167,0,0.262,0.597,133.094,audio_features,75kiQfmmuQwgquZ9RLSvuA,spotify:track:75kiQfmmuQwgquZ9RLSvuA,https://api.spotify.com/v1/tracks/75kiQfmmuQwgquZ9RLSvuA,https://api.spotify.com/v1/audio-analysis/75kiQfmmuQwgquZ9RLSvuA,158760,4
0.552,0.638,7,-11.868,1,0.428,0.0115,0.0104,0.201,0.197,122.763,audio_features,1VoCbWyKtisq7sZMU6i58x,spotify:track:1VoCbWyKtisq7sZMU6i58x,https://api.spotify.com/v1/tracks/1VoCbWyKtisq7sZMU6i58x,https://api.spotify.com/v1/audio-analysis/1VoCbWyKtisq7sZMU6i58x,192200,4
0.885,0.291,2,-14.1,1,0.687,0.161,4.76e-06,0.107,0.21,99.998,audio_features,6oepcTx6cTqU8pipKs0NDU,spotify:track:6oepcTx6cTqU8pipKs0NDU,https://api.spotify.com/v1/tracks/6oepcTx6cTqU8pipKs0NDU,https://api.spotify.com/v1/audio-analysis/6oepcTx6cTqU8pipKs0NDU,201613,4
0.833,0.77,8,-6.299,1,0.243,0.0378,0,0.0694,0.216,95.994,audio_features,5wWDfRF7NQKMx8ZPfrhBwa,spotify:track:5wWDfRF7NQKMx8ZPfrhBwa,https://api.spotify.com/v1/tracks/5wWDfRF7NQKMx8ZPfrhBwa,https://api.spotify.com/v1/audio-analysis/5wWDfRF7NQKMx8ZPfrhBwa,313196,4
