danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,audio_features,7KXjTSCq5nL1LoYtL7XAwS,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4
0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,audio_features,2EEeOnHehOozLq4aS0n6SL,spotify:track:2EEeOnHehOozLq4aS0n6SL,https://api.spotify.com/v1/tracks/2EEeOnHehOozLq4aS0n6SL,https://api.spotify.com/v1/audio-analysis/2EEeOnHehOozLq4aS0n6SL,253107,4
0.734,0.743,1,-6.689,1,0.0345,0.000537,3.02e-06,0.111,0.656,135.0,audio_features,44Xgp13T5ab99beJ0edP6b,spotify:track:44Xgp13T5ab99beJ0edP6b,https://api.spotify.com/v1/tracks/44Xgp13T5ab99beJ0edP6b,https://api.spotify.com/v1/audio-analysis/44Xgp13T5ab99beJ0edP6b,250107,4
0.803,0.569,2,-7.392,1,0.0739,0.0623,0,0.083,0.809,107.986,audio_features,3AsAuGTaDQzavZZThyYlop,spotify:track:3AsAuGTaDQzavZZThyYlop,https://api.spotify.com/v1/tracks/3AsAuGTaDQzavZZThyYlop,https://api.spotify.com/v1/audio-analysis/3AsAuGTaDQzavZZThyYlop,188889,4
0.714,0.62,11,-5.045,1,0.296,0.223,0,0.109,0.73,80.109,audio_features,36xxq7VDZZsGwARsn6Clo7,spotify:track:36xxq7VDZZsGwARsn6Clo7,https://api.spotify.com/v1/tracks/36xxq7VDZZsGwARsn6Clo7,https://api.spotify.com/v1/audio-analysis/36xxq7VDZZsGwARsn6Clo7,276347,4
0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,audio_features,4Q3N4Ct4zCuIHuZ65E3BD4,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/tracks/4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/audio-analysis/4Q3N4Ct4zCuIHuZ65E3BD4,268187,4
0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,audio_features,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837,4
0.734,0.703,1,-1.69,0,0.132,0.0344,0,0.162,0.152,121.08,audio_features,25rc1PFgPvtV6GFSloyOI0,spotify:track:25rc1PFgPvtV6GFSloyOI0,https://api.spotify.com/v1/tracks/25rc1PFgPvtV6GFSloyOI0,https://api.spotify.com/v1/audio-analysis/25rc1PFgPvtV6GFSloyOI0,264973,4
0.962,0.637,9,-5.553,1,0.106,0.0368,0.022,0.156,0.311,126.707,audio_features,26liGJfeDiHLVn0qTETkt1,spotify:track:26liGJfeDiHLVn0qTETkt1,https://api.spotify.com/v1/tracks/26liGJfeDiHLVn0qTETkt1,https://api.spotify.com/v1/audio-analysis/26liGJfeDiHLVn0qTETkt1,235093,4
