danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.771,0.971,9,-0.234,1,0.0823,0.279,0.0143,0.0699,0.693,112.068,audio_features,1M1aKmgUXpmWZi43u8sJn4,spotify:track:1M1aKmgUXpmWZi43u8sJn4,https://api.spotify.com/v1/tracks/1M1aKmgUXpmWZi43u8sJn4,https://api.spotify.com/v1/audio-analysis/1M1aKmgUXpmWZi43u8sJn4,161920,5
0.655,0.889,6,-4.163,0,0.0372,0.108,0.129,0.839,0.422,100.02,audio_features,3xA7q8yI1Lq9GAPyzrF9yZ,spotify:track:3xA7q8yI1Lq9GAPyzrF9yZ,https://api.spotify.com/v1/tracks/3xA7q8yI1Lq9GAPyzrF9yZ,https://api.spotify.com/v1/audio-analysis/3xA7q8yI1Lq9GAPyzrF9yZ,237450,4
0.651,0.852,0,-5.439,0,0.0301,0.0471,0.696,0.0658,0.397,101.992,audio_features,7HX6O8k7gAHFzm9Dd50Kuz,spotify:track:7HX6O8k7gAHFzm9Dd50Kuz,https://api.spotify.com/v1/tracks/7HX6O8k7gAHFzm9Dd50Kuz,https://api.spotify.com/v1/audio-analysis/7HX6O8k7gAHFzm9Dd50Kuz,228382,4
0.551,0.996,7,-4.534,1,0.0539,0.0651,0.905,0.303,0.801,149.986,audio_features,4bOBkYCCIIIp32uQYtRtAR,spotify:track:4bOBkYCCIIIp32uQYtRtAR,https://api.spotify.com/v1/tracks/4bOBkYCCIIIp32uQYtRtAR,https://api.spotify.com/v1/audio-analysis/4bOBkYCCIIIp32uQYtRtAR,195936,4
0.627,0.991,1,-2.9,0,0.0804,0.000611,0.675,0.396,0.516,128.007,audio_features,2l9RUDEOpEBjvcthJm5GtO,spotify:track:2l9RUDEOpEBjvcthJm5GtO,https://api.spotify.com/v1/tracks/2l9RUDEOpEBjvcthJm5GtO,https://api.spotify.com/v1/audio-analysis/2l9RUDEOpEBjvcthJm5GtO,259355,4
0.878,0.688,9,-6.906,1,0.288,0.032,1.09e-05,0.0545,0.529,97.037,audio_features,5yHz3n2QbUXUdfTvomZIEU,spotify:track:5yHz3n2QbUXUdfTvomZIEU,https://api.spotify.com/v1/tracks/5yHz3n2QbUXUdfTvomZIEU,https://api.spotify.com/v1/audio-analysis/5yHz3n2QbUXUdfTvomZIEU,204893,4
0.583,0.93,5,-2.196,0,0.0669,0.00174,0,0.364,0.18,116.067,audio_features,3ML8dNxKfAWCtM9RF6osTE,spotify:track:3ML8dNxKfAWCtM9RF6osTE,https://api.spotify.com/v1/tracks/3ML8dNxKfAWCtM9RF6osTE,https://api.spotify.com/v1/audio-analysis/3ML8dNxKfAWCtM9RF6osTE,225647,4
0.55,0.875,11,-0.755,0,0.3,0.0665,0,0.658,0.291,113.707,audio_features,2zQpjL265aTmcT9rny6qot,spotify:track:2zQpjL265aTmcT9rny6qot,https://api.spotify.com/v1/tracks/2zQpjL265aTmcT9rny6qot,https://api.spotify.com/v1/audio-analysis/2zQpjL265aTmcT9rny6qot,246447,4
0.576,0.883,11,-2.111,0,0.0577,0.00792,0,0.566,0.422,126.05,audio_features,1nYa8MrXS5CBsK6VrgNukC,spotify:track:1nYa8MrXS5CBsK6VrgNukC,https://api.spotify.com/v1/tracks/1nYa8MrXS5CBsK6VrgNukC,https://api.spotify.com/v1/audio-analysis/1nYa8MrXS5CBsK6VrgNukC,203095,4
0.717,0.9,1,-2.326,1,0.0559,0.0528,0.203,0.0726,0.906,159.999,audio_features,2S4N7RYlhHr1vWadDaleuJ,spotify:track:2S4N7RYlhHr1vWadDaleuJ,https://api.spotify.com/v1/tracks/2S4N7RYlhHr1vWadDaleuJ,https://api.spotify.com/v1/audio-analysis/2S4N7RYlhHr1vWadDaleuJ,120750,4
0.78,0.763,6,-3.908,1,0.0631,0.00425,0.614,0.651,0.351,128.018,audio_features,7M3E3patpaJZ5nwOtn9WPy,spotify:track:7M3E3patpaJZ5nwOtn9WPy,https://api.spotify.com/v1/tracks/7M3E3patpaJZ5nwOtn9WPy,https://api.spotify.com/v1/audio-analysis/7M3E3patpaJZ5nwOtn9WPy,371000,4
0.686,0.835,3,-6.064,1,0.0478,0.00485,0.2,0.054,0.429,127.996,audio_features,33ItnrcNAhrdL89548qNU5,spotify:track:33ItnrcNAhrdL89548qNU5,https://api.spotify.com/v1/tracks/33ItnrcNAhrdL89548qNU5,https://api.spotify.com/v1/audio-analysis/33ItnrcNAhrdL89548qNU5,369375,4
0.553,0.719,0,-4.254,1,0.0479,0.257,0.000538,0.0764,0.327,167.69,audio_features,7jjWodS7HeqhqPdq0TOK6b,spotify:track:7jjWodS7HeqhqPdq0TOK6b,https://api.spotify.com/v1/tracks/7jjWodS7HeqhqPdq0TOK6b,https://api.spotify.com/v1/audio-analysis/7jjWodS7HeqhqPdq0TOK6b,185757,4
