danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.541,0.876,7,-5.534,0,0.0353,0.148,0.000351,0.191,0.644,109.682,audio_features,0kVALWcxOB96MeoUKreQp3,spotify:track:0kVALWcxOB96MeoUKreQp3,https://api.spotify.com/v1/tracks/0kVALWcxOB96MeoUKreQp3,https://api.spotify.com/v1/audio-analysis/0kVALWcxOB96MeoUKreQp3,304667,4
0.465,0.622,5,-9.307,1,0.0372,0.0013,0.664,0.16,0.345,116.955,audio_features,7G1phdSQOlFGrEQ3BtB5gd,spotify:track:7G1phdSQOlFGrEQ3BtB5gd,https://api.spotify.com/v1/tracks/7G1phdSQOlFGrEQ3BtB5gd,https://api.spotify.com/v1/audio-analysis/7G1phdSQOlFGrEQ3BtB5gd,183615,4
0.655,0.893,10,-2.745,1,0.0538,0.000111,0.0277,0.0648,0.873,134.0,audio_features,2HPIDjDNCCSqSzIjxGaU6J,spotify:track:2HPIDjDNCCSqSzIjxGaU6J,https://api.spotify.com/v1/tracks/2HPIDjDNCCSqSzIjxGaU6J,https://api.spotify.com/v1/audio-analysis/2HPIDjDNCCSqSzIjxGaU6J,186034,4
0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,audio_features,3rq5w4bQGigXOfdN30ATJt,spotify:track:3rq5w4bQGigXOfdN30ATJt,https://api.spotify.com/v1/tracks/3rq5w4bQGigXOfdN30ATJt,https://api.spotify.com/v1/audio-analysis/3rq5w4bQGigXOfdN30ATJt,272394,4
0.371,0.86,4,-4.942,1,0.0475,0.119,0.469,0.26,0.829,187.047,audio_features,3udE6tEHfnlEAb7pbscARK,spotify:track:3udE6tEHfnlEAb7pbscARK,https://api.spotify.com/v1/tracks/3udE6tEHfnlEAb7pbscARK,https://api.spotify.com/v1/audio-analysis/3udE6tEHfnlEAb7pbscARK,137440,4
0.13,0.783,6,-5.655,1,0.0385,0.000277,0.885,0.296,0.4,181.129,audio_features,6XLJ32qfO6E9kEcXp2X4tK,spotify:track:6XLJ32qfO6E9kEcXp2X4tK,https://api.spotify.com/v1/tracks/6XLJ32qfO6E9kEcXp2X4tK,https://api.spotify.com/v1/audio-analysis/6XLJ32qfO6E9kEcXp2X4tK,213342,4
0.628,0.195,7,-8.014,1,0.0383,0.31,0.0332,0.133,0.0377,153.937,audio_features,2nCoJSwrjHBXvCrEenZWGw,spotify:track:2nCoJSwrjHBXvCrEenZWGw,https://api.spotify.com/v1/tracks/2nCoJSwrjHBXvCrEenZWGw,https://api.spotify.com/v1/audio-analysis/2nCoJSwrjHBXvCrEenZWGw,279040,4
0.509,0.922,9,-2.823,0,0.031,0.0219,0.00117,0.496,0.645,92.5,audio_features,3IXRdLsQib8m0hBbQpe7T8,spotify:track:3IXRdLsQib8m0hBbQpe7T8,https://api.spotify.com/v1/tracks/3IXRdLsQib8m0hBbQpe7T8,https://api.spotify.com/v1/audio-analysis/3IXRdLsQib8m0hBbQpe7T8,218787,4
0.277,0.909,2,-7.312,0,0.05,0.000104,0.433,0.113,0.658,158.929,audio_features,2qcZ7vd8iHQ9vjMPoPdTOC,spotify:track:2qcZ7vd8iHQ9vjMPoPdTOC,https://api.spotify.com/v1/tracks/2qcZ7vd8iHQ9vjMPoPdTOC,https://api.spotify.com/v1/audio-analysis/2qcZ7vd8iHQ9vjMPoPdTOC,202016,4
0.284,0.819,6,-4.674,0,0.0349,0.00469,0.105,0.0868,0.807,164.919,audio_features,3EeQATZIh9wwT0LPAYUq1o,spotify:track:3EeQATZIh9wwT0LPAYUq1o,https://api.spotify.com/v1/tracks/3EeQATZIh9wwT0LPAYUq1o,https://api.spotify.com/v1/audio-analysis/3EeQATZIh9wwT0LPAYUq1o,219760,4
0.376,0.474,3,-9.436,0,0.0338,0.0364,4.4e-06,0.114,0.27,180.196,audio_features,2eL0BfP66sUvn4NF6qhhXt,spotify:track:2eL0BfP66sUvn4NF6qhhXt,https://api.spotify.com/v1/tracks/2eL0BfP66sUvn4NF6qhhXt,https://api.spotify.com/v1/audio-analysis/2eL0BfP66sUvn4NF6qhhXt,195040,3
0.649,0.367,0,-14.161,1,0.029,0.171,0.248,0.254,0.314,97.05,audio_features,5y8z1zLBF7W5dQrhZPo0aJ,spotify:track:5y8z1zLBF7W5dQrhZPo0aJ,https://api.spotify.com/v1/tracks/5y8z1zLBF7W5dQrhZPo0aJ,https://api.spotify.com/v1/audio-analysis/5y8z1zLBF7W5dQrhZPo0aJ,136133,3
0.558,0.932,2,-7.075,1,0.0613,0.104,0.736,0.0806,0.961,111.249,audio_features,65IKpxO2Vlv7XoS75PNL4z,spotify:track:65IKpxO2Vlv7XoS75PNL4z,https://api.spotify.com/v1/tracks/65IKpxO2Vlv7XoS75PNL4z,https://api.spotify.com/v1/audio-analysis/65IKpxO2Vlv7XoS75PNL4z,147400,3
0.326,0.768,5,1.381,1,0.0317,0.593,0,0.0964,0.439,88.593,audio_features,3Cj9pE1d6h6WFLFzsA7igL,spotify:track:3Cj9pE1d6h6WFLFzsA7igL,https://api.spotify.com/v1/tracks/3Cj9pE1d6h6WFLFzsA7igL,https://api.spotify.com/v1/audio-analysis/3Cj9pE1d6h6WFLFzsA7igL,186070,4
