danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.554,0.758,6,-6.772,0,0.129,0.00203,0,0.3,0.35,134.897,audio_features,5sv4LTz8qayQYnXlzaxg2x,spotify:track:5sv4LTz8qayQYnXlzaxg2x,https://api.spotify.com/v1/tracks/5sv4LTz8qayQYnXlzaxg2x,https://api.spotify.com/v1/audio-analysis/5sv4LTz8qayQYnXlzaxg2x,273253,4
0.572,0.539,0,-11.203,0,0.167,0.121,0,0.11,0.427,91.095,audio_features,1WQvmGZIMBmapHL3Garw7e,spotify:track:1WQvmGZIMBmapHL3Garw7e,https://api.spotify.com/v1/tracks/1WQvmGZIMBmapHL3Garw7e,https://api.spotify.com/v1/audio-analysis/1WQvmGZIMBmapHL3Garw7e,311373,4
0.756,0.674,0,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,audio_features,40YcuQysJ0KlGQTeGUosTC,spotify:track:40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,251467,4
0.575,0.821,0,-5.7,1,0.0527,0.181,0,0.124,0.449,118.021,audio_features,2N0volXQpwsvjDorTTxBAU,spotify:track:2N0volXQpwsvjDorTTxBAU,https://api.spotify.com/v1/tracks/2N0volXQpwsvjDorTTxBAU,https://api.spotify.com/v1/audio-analysis/2N0volXQpwsvjDorTTxBAU,238000,4
0.691,0.559,8,-6.373,1,0.0407,0.0263,0,0.187,0.492,98.971,audio_features,6cdMGLGp5unTMOf0l5AZxr,spotify:track:6cdMGLGp5unTMOf0l5AZxr,https://api.spotify.com/v1/tracks/6cdMGLGp5unTMOf0l5AZxr,https://api.spotify.com/v1/audio-analysis/6cdMGLGp5unTMOf0l5AZxr,246067,4
0.33,0.21,4,-10.808,1,0.0307,0.889,1.1e-05,0.0784,0.135,128.157,audio_features,70CYAL35X3T73qVStJNpZ2,spotify:track:70CYAL35X3T73qVStJNpZ2,https://api.spotify.com/v1/tracks/70CYAL35X3T73qVStJNpZ2,https://api.spotify.com/v1/audio-analysis/70CYAL35X3T73qVStJNpZ2,259107,4
0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,audio_features,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837,4
0.544,0.586,7,-7.486,0,0.0794,0.0276,0,0.0962,0.361,149.882,audio_features,7lsYGc5H5DHktxO7gbB8bN,spotify:track:7lsYGc5H5DHktxO7gbB8bN,https://api.spotify.com/v1/tracks/7lsYGc5H5DHktxO7gbB8bN,https://api.spotify.com/v1/audio-analysis/7lsYGc5H5DHktxO7gbB8bN,221920,4
0.543,0.681,1,-7.876,0,0.0477,0.159,1.49e-06,0.298,0.154,124.914,audio_features,7lndZZ3IUNVPPYWI04jOaB,spotify:track:7lndZZ3IUNVPPYWI04jOaB,https://api.spotify.com/v1/tracks/7lndZZ3IUNVPPYWI04jOaB,https://api.spotify.com/v1/audio-analysis/7lndZZ3IUNVPPYWI04jOaB,123080,4
