danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.288,0.244,1,-14.471,0,0.0346,0.963,0.771,0.246,0.039,149.86,audio_features,3NxyQkizqIV3QpYESdmEBK,spotify:track:3NxyQkizqIV3QpYESdmEBK,https://api.spotify.com/v1/tracks/3NxyQkizqIV3QpYESdmEBK,https://api.spotify.com/v1/audio-analysis/3NxyQkizqIV3QpYESdmEBK,267067,4
0.508,0.501,0,-10.082,1,0.0286,0.583,0.39,0.123,0.27,116.018,audio_features,4aEvCLli6Gf6Ri51gi1JUu,spotify:track:4aEvCLli6Gf6Ri51gi1JUu,https://api.spotify.com/v1/tracks/4aEvCLli6Gf6Ri51gi1JUu,https://api.spotify.com/v1/audio-analysis/4aEvCLli6Gf6Ri51gi1JUu,239647,4
0.584,0.307,9,-11.015,0,0.13,0.773,0,0.157,0.281,135.49,audio_features,6cxdq355LCVg03CaHBp8mB,spotify:track:6cxdq355LCVg03CaHBp8mB,https://api.spotify.com/v1/tracks/6cxdq355LCVg03CaHBp8mB,https://api.spotify.com/v1/audio-analysis/6cxdq355LCVg03CaHBp8mB,206463,4
0.585,0.906,0,-3.407,1,0.0515,0.0079,5.05e-06,0.336,0.395,126.957,audio_features,2uV2tyFZ0Eex2Lsc8shIfN,spotify:track:2uV2tyFZ0Eex2Lsc8shIfN,https://api.spotify.com/v1/tracks/2uV2tyFZ0Eex2Lsc8shIfN,https://api.spotify.com/v1/audio-analysis/2uV2tyFZ0Eex2Lsc8shIfN,209933,4
0.647,0.573,1,-7.637,1,0.0247,0.0322,6.05e-05,0.111,0.805,109.995,audio_features,0gq0OmFbOMVSElAXn6nfKd,spotify:track:0gq0OmFbOMVSElAXn6nfKd,https://api.spotify.com/v1/tracks/0gq0OmFbOMVSElAXn6nfKd,https://api.spotify.com/v1/audio-analysis/0gq0OmFbOMVSElAXn6nfKd,231453,4
0.743,0.685,4,-6.863,1,0.0975,0.0664,6.75e-05,0.0884,0.443,109.988,audio_features,1Dr5JexwA15wmKe7Y7maA9,spotify:track:1Dr5JexwA15wmKe7Y7maA9,https://api.spotify.com/v1/tracks/1Dr5JexwA15wmKe7Y7maA9,https://api.spotify.com/v1/audio-analysis/1Dr5JexwA15wmKe7Y7maA9,274320,4
0.542,0.867,6,-5.26,0,0.0813,0.0226,0.00347,0.116,0.326,134.984,audio_features,4AewKenHXKBt643p473xCk,spotify:track:4AewKenHXKBt643p473xCk,https://api.spotify.com/v1/tracks/4AewKenHXKBt643p473xCk,https://api.spotify.com/v1/audio-analysis/4AewKenHXKBt643p473xCk,260987,4
0.407,0.458,6,-11.795,1,0.0432,0.209,3.69e-06,0.0895,0.15,156.234,audio_features,1zZcEoMG3ZEUU6hEPyPXh5,spotify:track:1zZcEoMG3ZEUU6hEPyPXh5,https://api.spotify.com/v1/tracks/1zZcEoMG3ZEUU6hEPyPXh5,https://api.spotify.com/v1/audio-analysis/1zZcEoMG3ZEUU6hEPyPXh5,293320,4
0.61,0.494,5,-10.197,1,0.0272,0.476,0.0214,0.116,0.273,91.006,audio_features,3ENaHanzpi9ZamW12r1Sx5,spotify:track:3ENaHanzpi9ZamW12r1Sx5,https://api.spotify.com/v1/tracks/3ENaHanzpi9ZamW12r1Sx5,https://api.spotify.com/v1/audio-analysis/3ENaHanzpi9ZamW12r1Sx5,247173,4
0.614,0.491,11,-7.761,0,0.0533,0.818,0,0.108,0.427,125.973,audio_features,7bQfNecR1k52fPVQiZq0dJ,spotify:track:7bQfNecR1k52fPVQiZq0dJ,https://api.spotify.com/v1/tracks/7bQfNecR1k52fPVQiZq0dJ,https://api.spotify.com/v1/audio-analysis/7bQfNecR1k52fPVQiZq0dJ,263907,4
0.557,0.406,11,-7.271,0,0.0373,0.373,0,0.0763,0.318,137.811,audio_features,17Oprzel60XOFbOSrCJ5Wi,spotify:track:17Oprzel60XOFbOSrCJ5Wi,https://api.spotify.com/v1/tracks/17Oprzel60XOFbOSrCJ5Wi,https://api.spotify.com/v1/audio-analysis/17Oprzel60XOFbOSrCJ5Wi,187467,4
0.695,0.163,9,-12.898,1,0.0569,0.214,0,0.0933,0.18,137.528,audio_features,7ezfoX56yjG9t4zrPsS5eb,spotify:track:7ezfoX56yjG9t4zrPsS5eb,https://api.spotify.com/v1/tracks/7ezfoX56yjG9t4zrPsS5eb,https://api.spotify.com/v1/audio-analysis/7ezfoX56yjG9t4zrPsS5eb,277124,4
