danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.821,0.594,6,-6.264,0,0.0574,0.0626,9.19e-05,0.513,0.322,100.005,audio_features,2Kp3IIDOY0LgATlHaXoO4O,spotify:track:2Kp3IIDOY0LgATlHaXoO4O,https://api.spotify.com/v1/tracks/2Kp3IIDOY0LgATlHaXoO4O,https://api.spotify.com/v1/audio-analysis/2Kp3IIDOY0LgATlHaXoO4O,187893,4
0.698,0.664,7,-7.828,1,0.0778,0.121,0.00131,0.331,0.623,96.001,audio_features,5C5gvDZsl6d8bh89URfKHr,spotify:track:5C5gvDZsl6d8bh89URfKHr,https://api.spotify.com/v1/tracks/5C5gvDZsl6d8bh89URfKHr,https://api.spotify.com/v1/audio-analysis/5C5gvDZsl6d8bh89URfKHr,253831,4
0.676,0.645,0,-8.647,1,0.0393,0.147,0.000173,0.125,0.226,105.072,audio_features,3X9QRQLcxoQGJR5iJyHzK7,spotify:track:3X9QRQLcxoQGJR5iJyHzK7,https://api.spotify.com/v1/tracks/3X9QRQLcxoQGJR5iJyHzK7,https://api.spotify.com/v1/audio-analysis/3X9QRQLcxoQGJR5iJyHzK7,288733,4
0.671,0.314,5,-8.091,0,0.244,0.11,0,0.0825,0.296,110.898,audio_features,1Tt4sE4pXi57mTD1GCzsqm,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,https://api.spotify.com/v1/tracks/1Tt4sE4pXi57mTD1GCzsqm,https://api.spotify.com/v1/audio-analysis/1Tt4sE4pXi57mTD1GCzsqm,191600,4
0.648,0.738,6,-5.883,0,0.247,0.0408,0,0.292,0.603,159.145,audio_features,4pLwZjInHj3SimIyN9SnOz,spotify:track:4pLwZjInHj3SimIyN9SnOz,https://api.spotify.com/v1/tracks/4pLwZjInHj3SimIyN9SnOz,https://api.spotify.com/v1/audio-analysis/4pLwZjInHj3SimIyN9SnOz,226160,4
0.498,0.728,7,-4.253,1,0.0635,0.00542,0.00121,0.312,0.271,109.997,audio_features,52YL2YQ0ZKQTEp89inFJaE,spotify:track:52YL2YQ0ZKQTEp89inFJaE,https://api.spotify.com/v1/tracks/52YL2YQ0ZKQTEp89inFJaE,https://api.spotify.com/v1/audio-analysis/52YL2YQ0ZKQTEp89inFJaE,196364,4
0.684,0.774,7,-5.951,1,0.188,0.26,0,0.108,0.448,84.991,audio_features,1VCHNbal0VtE2plMRzvoho,spotify:track:1VCHNbal0VtE2plMRzvoho,https://api.spotify.com/v1/tracks/1VCHNbal0VtE2plMRzvoho,https://api.spotify.com/v1/audio-analysis/1VCHNbal0VtE2plMRzvoho,175059,4
0.868,0.636,5,-5.691,0,0.0391,0.233,0.0125,0.112,0.304,109.954,audio_features,7b9h63I7EafcW2pVS9pcUr,spotify:track:7b9h63I7EafcW2pVS9pcUr,https://api.spotify.com/v1/tracks/7b9h63I7EafcW2pVS9pcUr,https://api.spotify.com/v1/audio-analysis/7b9h63I7EafcW2pVS9pcUr,202667,4
0.746,0.744,6,-7.363,0,0.0479,0.00418,0.406,0.075,0.338,115.03,audio_features,4auZhbHhgbiSMeh0kiHCRk,spotify:track:4auZhbHhgbiSMeh0kiHCRk,https://api.spotify.com/v1/tracks/4auZhbHhgbiSMeh0kiHCRk,https://api.spotify.com/v1/audio-analysis/4auZhbHhgbiSMeh0kiHCRk,262957,4
0.444,0.412,0,-11.569,1,0.0465,0.895,0.64,0.145,0.351,184.012,audio_features,1u1PzGnsWKjAwSZ9Rg1kjD,spotify:track:1u1PzGnsWKjAwSZ9Rg1kjD,https://api.spotify.com/v1/tracks/1u1PzGnsWKjAwSZ9Rg1kjD,https://api.spotify.com/v1/audio-analysis/1u1PzGnsWKjAwSZ9Rg1kjD,151092,3
