danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992,audio_features,4cxMGhkinTocPSVVKWIw0d,spotify:track:4cxMGhkinTocPSVVKWIw0d,https://api.spotify.com/v1/tracks/4cxMGhkinTocPSVVKWIw0d,https://api.spotify.com/v1/audio-analysis/4cxMGhkinTocPSVVKWIw0d,237507,4
0.886,0.511,1,-4.691,0,0.0972,0.531,0.0501,0.112,0.261,127.898,audio_features,0xrdZMsJIaxoTHAB4bvGnu,spotify:track:0xrdZMsJIaxoTHAB4bvGnu,https://api.spotify.com/v1/tracks/0xrdZMsJIaxoTHAB4bvGnu,https://api.spotify.com/v1/audio-analysis/0xrdZMsJIaxoTHAB4bvGnu,173840,4
0.552,0.661,8,-6.263,1,0.256,0.0403,1.12e-05,0.381,0.429,179.725,audio_features,7e5z8Set6bsGDh8KIsZnoX,spotify:track:7e5z8Set6bsGDh8KIsZnoX,https://api.spotify.com/v1/tracks/7e5z8Set6bsGDh8KIsZnoX,https://api.spotify.com/v1/audio-analysis/7e5z8Set6bsGDh8KIsZnoX,196160,3
0.843,0.435,8,-8.442,1,0.178,0.47,0,0.147,0.19,120.058,audio_features,6GnhWMhgJb7uyiiPEiEkDA,spotify:track:6GnhWMhgJb7uyiiPEiEkDA,https://api.spotify.com/v1/tracks/6GnhWMhgJb7uyiiPEiEkDA,https://api.spotify.com/v1/audio-analysis/6GnhWMhgJb7uyiiPEiEkDA,208080,4
0.807,0.693,11,-5.056,1,0.0481,0.0504,7.75e-06,0.0762,0.142,127.035,audio_features,0lwkTJnLBVWvEnxtku7Msy,spotify:track:0lwkTJnLBVWvEnxtku7Msy,https://api.spotify.com/v1/tracks/0lwkTJnLBVWvEnxtku7Msy,https://api.spotify.com/v1/audio-analysis/0lwkTJnLBVWvEnxtku7Msy,218280,4
0.709,0.787,1,-2.377,1,0.235,0.27,0.00114,0.296,0.607,75.986,audio_features,4QRWA5UqYU1st9aO0UfxOj,spotify:track:4QRWA5UqYU1st9aO0UfxOj,https://api.spotify.com/v1/tracks/4QRWA5UqYU1st9aO0UfxOj,https://api.spotify.com/v1/audio-analysis/4QRWA5UqYU1st9aO0UfxOj,287400,4
0.789,0.665,9,-5.201,1,0.0665,0.00775,0,0.109,0.324,127.914,audio_features,3Z7dieIRSquTYqLVR15mov,spotify:track:3Z7dieIRSquTYqLVR15mov,https://api.spotify.com/v1/tracks/3Z7dieIRSquTYqLVR15mov,https://api.spotify.com/v1/audio-analysis/3Z7dieIRSquTYqLVR15mov,270747,4
0.661,0.604,5,-6.827,0,0.052,0.24,0,0.116,0.64,99.969,audio_features,1lp1YyncJKAabaSuP3vvuf,spotify:track:1lp1YyncJKAabaSuP3vvuf,https://api.spotify.com/v1/tracks/1lp1YyncJKAabaSuP3vvuf,https://api.spotify.com/v1/audio-analysis/1lp1YyncJKAabaSuP3vvuf,312027,4
0.688,0.556,6,-7.738,1,0.264,0.7,1.87e-06,0.108,0.416,129.336,audio_features,08zJpaUQVi9FrKv2e32Bah,spotify:track:08zJpaUQVi9FrKv2e32Bah,https://api.spotify.com/v1/tracks/08zJpaUQVi9FrKv2e32Bah,https://api.spotify.com/v1/audio-analysis/08zJpaUQVi9FrKv2e32Bah,240320,4
