danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4
0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,audio_features,57bgtoPSgt236HzfBOd8kj,spotify:track:57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,292880,4
0.487,0.932,2,-4.001,1,0.117,0.0311,0.149,0.43,0.54,141.243,audio_features,7zscdQe9CjzXnqT3P1Ey7K,spotify:track:7zscdQe9CjzXnqT3P1Ey7K,https://api.spotify.com/v1/tracks/7zscdQe9CjzXnqT3P1Ey7K,https://api.spotify.com/v1/audio-analysis/7zscdQe9CjzXnqT3P1Ey7K,274227,4
0.478,0.886,9,-4.642,1,0.0354,1.43e-05,0.6,0.0793,0.488,100.427,audio_features,5ahPl557niKxia8Kquw1yh,spotify:track:5ahPl557niKxia8Kquw1yh,https://api.spotify.com/v1/tracks/5ahPl557niKxia8Kquw1yh,https://api.spotify.com/v1/audio-analysis/5ahPl557niKxia8Kquw1yh,263667,4
0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,audio_features,7LRMbd3LEoV5wZJvXT1Lwb,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/tracks/7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/audio-analysis/7LRMbd3LEoV5wZJvXT1Lwb,214667,4
0.604,0.737,9,-5.284,1,0.175,0.181,0.0146,0.346,0.417,128.056,audio_features,79KUOd1p6yNjh2Jkr9IQHk,spotify:track:79KUOd1p6yNjh2Jkr9IQHk,https://api.spotify.com/v1/tracks/79KUOd1p6yNjh2Jkr9IQHk,https://api.spotify.com/v1/audio-analysis/79KUOd1p6yNjh2Jkr9IQHk,254120,4
0.421,0.889,2,-5.166,1,0.0545,0.00167,0.00838,0.654,0.424,122.424,audio_features,4dDurgTN3eGyU0ghzFJ0T1,spotify:track:4dDurgTN3eGyU0ghzFJ0T1,https://api.spotify.com/v1/tracks/4dDurgTN3eGyU0ghzFJ0T1,https://api.spotify.com/v1/audio-analysis/4dDurgTN3eGyU0ghzFJ0T1,238467,4
0.408,0.947,4,-3.522,1,0.0532,0.00108,0.195,0.168,0.306,101.053,audio_features,4ObCns6nM6tShx5a5tHiGC,spotify:track:4ObCns6nM6tShx5a5tHiGC,https://api.spotify.com/v1/tracks/4ObCns6nM6tShx5a5tHiGC,https://api.spotify.com/v1/audio-analysis/4ObCns6nM6tShx5a5tHiGC,262533,4
0.332,0.725,11,-5.809,0,0.116,0.000209,0.607,0.0767,0.422,182.364,audio_features,753KutoAy00apPsplMRetG,spotify:track:753KutoAy00apPsplMRetG,https://api.spotify.com/v1/tracks/753KutoAy00apPsplMRetG,https://api.spotify.com/v1/audio-analysis/753KutoAy00apPsplMRetG,366347,4
0.518,0.718,9,-4.355,1,0.0343,4.85e-05,0.244,0.25,0.531,127.593,audio_features,5YnNWHKCJaJKwbagXDb5Uf,spotify:track:5YnNWHKCJaJKwbagXDb5Uf,https://api.spotify.com/v1/tracks/5YnNWHKCJaJKwbagXDb5Uf,https://api.spotify.com/v1/audio-analysis/5YnNWHKCJaJKwbagXDb5Uf,189787,4
0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400,4
0.122,0.0551,8,-22.896,1,0.0333,0.844,0.875,0.0794,0.0389,80.975,audio_features,4G3DXzZf0J3EFWgY1jfFbJ,spotify:track:4G3DXzZf0J3EFWgY1jfFbJ,https://api.spotify.com/v1/tracks/4G3DXzZf0J3EFWgY1jfFbJ,https://api.spotify.com/v1/audio-analysis/4G3DXzZf0J3EFWgY1jfFbJ,227267,4
0.419,0.821,3,-6.525,0,0.0634,3.32e-06,0.926,0.145,0.394,132.038,audio_features,54hgAxT5F4V94MKetbxc5G,spotify:track:54hgAxT5F4V94MKetbxc5G,https://api.spotify.com/v1/tracks/54hgAxT5F4V94MKetbxc5G,https://api.spotify.com/v1/audio-analysis/54hgAxT5F4V94MKetbxc5G,206364,4
0.814,0.717,10,-6.538,0,0.165,0.00518,0,0.153,0.722,140.0,audio_features,5ZSFTQ70kXT0HeOBKO14lC,spotify:track:5ZSFTQ70kXT0HeOBKO14lC,https://api.spotify.com/v1/tracks/5ZSFTQ70kXT0HeOBKO14lC,https://api.spotify.com/v1/audio-analysis/5ZSFTQ70kXT0HeOBKO14lC,254747,4
