danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.587,0.62,5,-5.612,0,0.0366,0.00504,0.000181,0.0762,0.286,114.08,audio_features,73Qlt0XuhuYzEigjitm2ze,spotify:track:73Qlt0XuhuYzEigjitm2ze,https://api.spotify.com/v1/tracks/73Qlt0XuhuYzEigjitm2ze,https://api.spotify.com/v1/audio-analysis/73Qlt0XuhuYzEigjitm2ze,214740,4
0.567,0.707,8,-5.455,0,0.0818,0.541,0.000176,0.1,0.751,171.916,audio_features,0vU7Vb42qkjeSsmmNG5g3W,spotify:track:0vU7Vb42qkjeSsmmNG5g3W,https://api.spotify.com/v1/tracks/0vU7Vb42qkjeSsmmNG5g3W,https://api.spotify.com/v1/audio-analysis/0vU7Vb42qkjeSsmmNG5g3W,208427,4
0.717,0.856,4,-4.68,1,0.0565,0.118,0,0.274,0.645,89.982,audio_features,7I8EGPtqTwlC0UlCAkpYtP,spotify:track:7I8EGPtqTwlC0UlCAkpYtP,https://api.spotify.com/v1/tracks/7I8EGPtqTwlC0UlCAkpYtP,https://api.spotify.com/v1/audio-analysis/7I8EGPtqTwlC0UlCAkpYtP,179440,4
0.808,0.807,4,-2.255,1,0.139,0.39,0,0.0411,0.903,124.955,audio_features,57LzUM6y4LleCced98kkE8,spotify:track:57LzUM6y4LleCced98kkE8,https://api.spotify.com/v1/tracks/57LzUM6y4LleCced98kkE8,https://api.spotify.com/v1/audio-analysis/57LzUM6y4LleCced98kkE8,197489,4
0.795,0.631,10,-3.682,1,0.0334,0.000908,0.000615,0.0803,0.896,128.994,audio_features,6x40JtEtpg64z3EwcdeCBx,spotify:track:6x40JtEtpg64z3EwcdeCBx,https://api.spotify.com/v1/tracks/6x40JtEtpg64z3EwcdeCBx,https://api.spotify.com/v1/audio-analysis/6x40JtEtpg64z3EwcdeCBx,313904,4
0.617,0.759,0,-6.785,0,0.0677,0.0026,0,0.42,0.324,122.925,audio_features,3Bjr9MzHM7KHk6zq7KvJRN,spotify:track:3Bjr9MzHM7KHk6zq7KvJRN,https://api.spotify.com/v1/tracks/3Bjr9MzHM7KHk6zq7KvJRN,https://api.spotify.com/v1/audio-analysis/3Bjr9MzHM7KHk6zq7KvJRN,218747,4
0.706,0.778,2,-6.335,1,0.0553,0.0252,0.85,0.112,0.343,110.991,audio_features,7cmPP4xB5o3UqNlFVJJn7K,spotify:track:7cmPP4xB5o3UqNlFVJJn7K,https://api.spotify.com/v1/tracks/7cmPP4xB5o3UqNlFVJJn7K,https://api.spotify.com/v1/audio-analysis/7cmPP4xB5o3UqNlFVJJn7K,211933,4
0.663,0.713,7,-6.647,0,0.112,0.0353,7.68e-06,0.0843,0.69,101.965,audio_features,17Fd6Yb7mSbinKG8LoWfFl,spotify:track:17Fd6Yb7mSbinKG8LoWfFl,https://api.spotify.com/v1/tracks/17Fd6Yb7mSbinKG8LoWfFl,https://api.spotify.com/v1/audio-analysis/17Fd6Yb7mSbinKG8LoWfFl,197933,4
0.577,0.773,1,-2.879,1,0.0766,0.00188,0.0522,0.0809,0.292,130.001,audio_features,0kW7NQraFEyAhXqaE4cZG0,spotify:track:0kW7NQraFEyAhXqaE4cZG0,https://api.spotify.com/v1/tracks/0kW7NQraFEyAhXqaE4cZG0,https://api.spotify.com/v1/audio-analysis/0kW7NQraFEyAhXqaE4cZG0,260000,4
0.693,0.822,1,-6.01,1,0.102,0.0995,1.73e-05,0.061,0.765,121.969,audio_features,2wNGoon7FlKnVEyYS1ZRBQ,spotify:track:2wNGoon7FlKnVEyYS1ZRBQ,https://api.spotify.com/v1/tracks/2wNGoon7FlKnVEyYS1ZRBQ,https://api.spotify.com/v1/audio-analysis/2wNGoon7FlKnVEyYS1ZRBQ,207480,4
