danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.534,0.792,5,-4.512,1,0.0677,0.39,0,0.191,0.477,145.881,audio_features,6uzuW7L1t1UhnzbfXwtMtQ,spotify:track:6uzuW7L1t1UhnzbfXwtMtQ,https://api.spotify.com/v1/tracks/6uzuW7L1t1UhnzbfXwtMtQ,https://api.spotify.com/v1/audio-analysis/6uzuW7L1t1UhnzbfXwtMtQ,203627,4
0.565,0.931,9,-4.007,1,0.041,0.0303,0,0.191,0.592,105.006,audio_features,7oO2hXd8ancgNouU8w3b1N,spotify:track:7oO2hXd8ancgNouU8w3b1N,https://api.spotify.com/v1/tracks/7oO2hXd8ancgNouU8w3b1N,https://api.spotify.com/v1/audio-analysis/7oO2hXd8ancgNouU8w3b1N,157453,4
0.545,0.932,7,-2.189,0,0.0399,0.000665,0,0.127,0.464,92.956,audio_features,4wzjNqjKAKDU82e8uMhzmr,spotify:track:4wzjNqjKAKDU82e8uMhzmr,https://api.spotify.com/v1/tracks/4wzjNqjKAKDU82e8uMhzmr,https://api.spotify.com/v1/audio-analysis/4wzjNqjKAKDU82e8uMhzmr,192000,4
0.29,0.48,5,-6.583,1,0.0296,0.116,3.03e-06,0.626,0.382,112.62,audio_features,2Guz1b911CbpG8L92cnglI,spotify:track:2Guz1b911CbpG8L92cnglI,https://api.spotify.com/v1/tracks/2Guz1b911CbpG8L92cnglI,https://api.spotify.com/v1/audio-analysis/2Guz1b911CbpG8L92cnglI,229235,4
0.477,0.426,6,-6.961,1,0.043,0.544,0,0.0903,0.789,184.866,audio_features,6GrrkiCRO3HYdgRpO4eKEL,spotify:track:6GrrkiCRO3HYdgRpO4eKEL,https://api.spotify.com/v1/tracks/6GrrkiCRO3HYdgRpO4eKEL,https://api.spotify.com/v1/audio-analysis/6GrrkiCRO3HYdgRpO4eKEL,200067,3
0.421,0.858,1,-4.535,1,0.0963,0.0134,0,0.067,0.491,173.255,audio_features,714Lw0m2SmCEhKSPw0Dn8J,spotify:track:714Lw0m2SmCEhKSPw0Dn8J,https://api.spotify.com/v1/tracks/714Lw0m2SmCEhKSPw0Dn8J,https://api.spotify.com/v1/audio-analysis/714Lw0m2SmCEhKSPw0Dn8J,206773,4
0.35,0.909,2,-4.204,1,0.0774,0.0024,0,0.163,0.314,166.866,audio_features,1b7vg5T9YKR3NNqXfBYRF7,spotify:track:1b7vg5T9YKR3NNqXfBYRF7,https://api.spotify.com/v1/tracks/1b7vg5T9YKR3NNqXfBYRF7,https://api.spotify.com/v1/audio-analysis/1b7vg5T9YKR3NNqXfBYRF7,220133,4
0.406,0.735,9,-4.335,1,0.0659,0.0204,0,0.204,0.304,176.229,audio_features,6MqVzYyReYtY0Sgw9alj5I,spotify:track:6MqVzYyReYtY0Sgw9alj5I,https://api.spotify.com/v1/tracks/6MqVzYyReYtY0Sgw9alj5I,https://api.spotify.com/v1/audio-analysis/6MqVzYyReYtY0Sgw9alj5I,210440,4
0.396,0.917,1,-4.121,1,0.0542,0.00308,0,0.17,0.303,160.031,audio_features,6N7XssPwmGBM6P1qgQt3ea,spotify:track:6N7XssPwmGBM6P1qgQt3ea,https://api.spotify.com/v1/tracks/6N7XssPwmGBM6P1qgQt3ea,https://api.spotify.com/v1/audio-analysis/6N7XssPwmGBM6P1qgQt3ea,208347,4
