error
"{'status': 429, 'message': 'API rate limit exceeded'}"
"{'status': 429, 'message': 'API rate limit exceeded'}"
"{'status': 429, 'message': 'API rate limit exceeded'}"
0.582,0.526,8,-8.134,1,0.402,0.28,0,0.101,0.694,146.841,audio_features,25NZqO0TbsrA0zXoUzIZEU,spotify:track:25NZqO0TbsrA0zXoUzIZEU,https://api.spotify.com/v1/tracks/25NZqO0TbsrA0zXoUzIZEU,https://api.spotify.com/v1/audio-analysis/25NZqO0TbsrA0zXoUzIZEU,204127,3
"{'status': 429, 'message': 'API rate limit exceeded'}"
0.481,0.285,0,-10.848,1,0.0424,0.9,0,0.123,0.316,130.029,audio_features,3jHCXrZNz8fQEEf4BpWCAj,spotify:track:3jHCXrZNz8fQEEf4BpWCAj,https://api.spotify.com/v1/tracks/3jHCXrZNz8fQEEf4BpWCAj,https://api.spotify.com/v1/audio-analysis/3jHCXrZNz8fQEEf4BpWCAj,210160,4
0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,audio_features,5uCax9HTNlzGybIStD3vDh,spotify:track:5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,211467,4
0.725,0.655,11,-7.063,0,0.0307,0.0722,0.000404,0.151,0.168,123.027,audio_features,2T5GdbM80frun2l6cdZdnj,spotify:track:2T5GdbM80frun2l6cdZdnj,https://api.spotify.com/v1/tracks/2T5GdbM80frun2l6cdZdnj,https://api.spotify.com/v1/audio-analysis/2T5GdbM80frun2l6cdZdnj,155720,4
0.572,0.552,7,-7.447,1,0.0264,0.156,0.00622,0.16,0.123,89.017,audio_features,31Bo96RZ9kXjzQ5e19Ufwg,spotify:track:31Bo96RZ9kXjzQ5e19Ufwg,https://api.spotify.com/v1/tracks/31Bo96RZ9kXjzQ5e19Ufwg,https://api.spotify.com/v1/audio-analysis/31Bo96RZ9kXjzQ5e19Ufwg,189787,4
