danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.573,0.951,3,-1.376,0,0.0421,0.000483,0.00451,0.172,0.408,150.063,audio_features,1VxogbO6bfygdfaCnE9oLb,spotify:track:1VxogbO6bfygdfaCnE9oLb,https://api.spotify.com/v1/tracks/1VxogbO6bfygdfaCnE9oLb,https://api.spotify.com/v1/audio-analysis/1VxogbO6bfygdfaCnE9oLb,195200,4
0.621,0.633,9,-7.368,1,0.21,0.358,5.4e-06,0.101,0.438,116.206,audio_features,2lQsQkVilu43cjz7ZLeswm,spotify:track:2lQsQkVilu43cjz7ZLeswm,https://api.spotify.com/v1/tracks/2lQsQkVilu43cjz7ZLeswm,https://api.spotify.com/v1/audio-analysis/2lQsQkVilu43cjz7ZLeswm,192414,4
0.518,0.577,1,-8.053,1,0.0621,0.301,0,0.0639,0.462,79.253,audio_features,4LSkEJ5P5MV0y3PZqw7guJ,spotify:track:4LSkEJ5P5MV0y3PZqw7guJ,https://api.spotify.com/v1/tracks/4LSkEJ5P5MV0y3PZqw7guJ,https://api.spotify.com/v1/audio-analysis/4LSkEJ5P5MV0y3PZqw7guJ,162925,3
0.718,0.621,5,-4.799,0,0.0388,0.693,2.07e-05,0.13,0.456,112.104,audio_features,5efuBeQd7Y2Q2kXOeiMpRo,spotify:track:5efuBeQd7Y2Q2kXOeiMpRo,https://api.spotify.com/v1/tracks/5efuBeQd7Y2Q2kXOeiMpRo,https://api.spotify.com/v1/audio-analysis/5efuBeQd7Y2Q2kXOeiMpRo,176439,4
0.59,0.871,11,-3.353,0,0.0891,0.148,0,0.0739,0.304,134.956,audio_features,1839RWzPRZCVgvamu4sHSN,spotify:track:1839RWzPRZCVgvamu4sHSN,https://api.spotify.com/v1/tracks/1839RWzPRZCVgvamu4sHSN,https://api.spotify.com/v1/audio-analysis/1839RWzPRZCVgvamu4sHSN,191331,4
0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,audio_features,05ZACkzW8YbRq3eFgIfSNB,spotify:track:05ZACkzW8YbRq3eFgIfSNB,https://api.spotify.com/v1/tracks/05ZACkzW8YbRq3eFgIfSNB,https://api.spotify.com/v1/audio-analysis/05ZACkzW8YbRq3eFgIfSNB,263387,4
0.705,0.695,11,-3.359,1,0.113,0.0112,0,0.691,0.44,169.987,audio_features,69bDRy5MeWQl1lNeEJQIBE,spotify:track:69bDRy5MeWQl1lNeEJQIBE,https://api.spotify.com/v1/tracks/69bDRy5MeWQl1lNeEJQIBE,https://api.spotify.com/v1/audio-analysis/69bDRy5MeWQl1lNeEJQIBE,217373,4
0.472,0.774,10,-3.855,0,0.053,0.176,4.81e-06,0.117,0.232,159.784,audio_features,2Cpkxl94ijKgxt3Weisfz0,spotify:track:2Cpkxl94ijKgxt3Weisfz0,https://api.spotify.com/v1/tracks/2Cpkxl94ijKgxt3Weisfz0,https://api.spotify.com/v1/audio-analysis/2Cpkxl94ijKgxt3Weisfz0,286880,4
0.515,0.587,4,-7.136,1,0.0383,0.00662,0,0.14,0.361,148.044,audio_features,0wyja8xD9cNhDtfuY0dVMP,spotify:track:0wyja8xD9cNhDtfuY0dVMP,https://api.spotify.com/v1/tracks/0wyja8xD9cNhDtfuY0dVMP,https://api.spotify.com/v1/audio-analysis/0wyja8xD9cNhDtfuY0dVMP,195667,4
0.75,0.431,5,-10.093,1,0.312,0.778,0,0.132,0.554,124.088,audio_features,2mSrVZsSKn2Ye5f0YuAbMh,spotify:track:2mSrVZsSKn2Ye5f0YuAbMh,https://api.spotify.com/v1/tracks/2mSrVZsSKn2Ye5f0YuAbMh,https://api.spotify.com/v1/audio-analysis/2mSrVZsSKn2Ye5f0YuAbMh,140360,4
0.631,0.77,10,-9.647,1,0.199,0.134,1.09e-06,0.041,0.517,137.025,audio_features,1DsPnnUQogZydHAhORZJjp,spotify:track:1DsPnnUQogZydHAhORZJjp,https://api.spotify.com/v1/tracks/1DsPnnUQogZydHAhORZJjp,https://api.spotify.com/v1/audio-analysis/1DsPnnUQogZydHAhORZJjp,213942,4
0.507,0.824,6,-2.501,1,0.0526,0.0246,0.0451,0.0848,0.0394,84.992,audio_features,1mia2jUSO5ea1Pe7xmsLV0,spotify:track:1mia2jUSO5ea1Pe7xmsLV0,https://api.spotify.com/v1/tracks/1mia2jUSO5ea1Pe7xmsLV0,https://api.spotify.com/v1/audio-analysis/1mia2jUSO5ea1Pe7xmsLV0,248480,4
