danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.736,0.767,11,-6.177,0,0.231,0.0743,0,0.151,0.889,100.142,audio_features,758x5c6DtwpX1RuoRhr39i,spotify:track:758x5c6DtwpX1RuoRhr39i,https://api.spotify.com/v1/tracks/758x5c6DtwpX1RuoRhr39i,https://api.spotify.com/v1/audio-analysis/758x5c6DtwpX1RuoRhr39i,168627,4
0.623,0.89,9,-4.783,1,0.0394,0.0426,0,0.153,0.824,117.0,audio_features,5Lf9rCqReE9Ri4tZvLRLuy,spotify:track:5Lf9rCqReE9Ri4tZvLRLuy,https://api.spotify.com/v1/tracks/5Lf9rCqReE9Ri4tZvLRLuy,https://api.spotify.com/v1/audio-analysis/5Lf9rCqReE9Ri4tZvLRLuy,175480,4
0.669,0.822,11,-4.288,1,0.043,0.0339,0.000142,0.231,0.43,120.011,audio_features,3H1LCvO3fVsK2HPguhbml0,spotify:track:3H1LCvO3fVsK2HPguhbml0,https://api.spotify.com/v1/tracks/3H1LCvO3fVsK2HPguhbml0,https://api.spotify.com/v1/audio-analysis/3H1LCvO3fVsK2HPguhbml0,277107,4
0.614,0.682,11,-4.117,0,0.102,0.387,0,0.134,0.566,100.202,audio_features,2H881m3JRA8lpuuwaQL6zy,spotify:track:2H881m3JRA8lpuuwaQL6zy,https://api.spotify.com/v1/tracks/2H881m3JRA8lpuuwaQL6zy,https://api.spotify.com/v1/audio-analysis/2H881m3JRA8lpuuwaQL6zy,169853,4
0.623,0.493,5,-7.727,0,0.0338,0.0632,0,0.104,0.594,81.019,audio_features,1sYSP7gKa5kdKIfhANfori,spotify:track:1sYSP7gKa5kdKIfhANfori,https://api.spotify.com/v1/tracks/1sYSP7gKa5kdKIfhANfori,https://api.spotify.com/v1/audio-analysis/1sYSP7gKa5kdKIfhANfori,223847,4
0.215,0.0133,0,-6.101,1,0.0566,0.00645,0.00403,0.159,0.966,138.006,audio_features,1ZwJALwnYbeHdEVCNVmniz,spotify:track:1ZwJALwnYbeHdEVCNVmniz,https://api.spotify.com/v1/tracks/1ZwJALwnYbeHdEVCNVmniz,https://api.spotify.com/v1/audio-analysis/1ZwJALwnYbeHdEVCNVmniz,591160,5
0.584,0.367,6,-9.638,0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,audio_features,1JO1xLtVc8mWhIoE3YaCL0,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,https://api.spotify.com/v1/tracks/1JO1xLtVc8mWhIoE3YaCL0,https://api.spotify.com/v1/audio-analysis/1JO1xLtVc8mWhIoE3YaCL0,176293,4
0.652,0.583,9,-7.811,1,0.038,0.412,0,0.119,0.744,138.134,audio_features,1Dg4dFJr3HW7sbA7vPejre,spotify:track:1Dg4dFJr3HW7sbA7vPejre,https://api.spotify.com/v1/tracks/1Dg4dFJr3HW7sbA7vPejre,https://api.spotify.com/v1/audio-analysis/1Dg4dFJr3HW7sbA7vPejre,163600,4
0.684,0.619,5,-7.325,1,0.0443,0.105,0,0.0779,0.339,113.959,audio_features,3t0AO3JYRmyePjWs8y5qBQ,spotify:track:3t0AO3JYRmyePjWs8y5qBQ,https://api.spotify.com/v1/tracks/3t0AO3JYRmyePjWs8y5qBQ,https://api.spotify.com/v1/audio-analysis/3t0AO3JYRmyePjWs8y5qBQ,229480,4
