danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.584,0.715,7,-8.213,1,0.0327,0.0574,8.63e-05,0.086,0.318,90.965,audio_features,4wtvYPxBsNed6f16Bb3F3X,spotify:track:4wtvYPxBsNed6f16Bb3F3X,https://api.spotify.com/v1/tracks/4wtvYPxBsNed6f16Bb3F3X,https://api.spotify.com/v1/audio-analysis/4wtvYPxBsNed6f16Bb3F3X,204760,4
0.566,0.857,7,-2.85,1,0.0442,0.0417,0,0.179,0.405,83.08,audio_features,6nS1vMV1zs8c0Lk6mud78D,spotify:track:6nS1vMV1zs8c0Lk6mud78D,https://api.spotify.com/v1/tracks/6nS1vMV1zs8c0Lk6mud78D,https://api.spotify.com/v1/audio-analysis/6nS1vMV1zs8c0Lk6mud78D,253747,3
0.447,0.38,1,-9.36,1,0.0495,0.869,0,0.103,0.155,139.144,audio_features,1PouCui4RgDYcrQVAqdYuf,spotify:track:1PouCui4RgDYcrQVAqdYuf,https://api.spotify.com/v1/tracks/1PouCui4RgDYcrQVAqdYuf,https://api.spotify.com/v1/audio-analysis/1PouCui4RgDYcrQVAqdYuf,231493,4
0.631,0.937,11,-3.858,0,0.034,0.0198,7.38e-06,0.327,0.654,101.011,audio_features,6olKv2HP3XgBpvVxAswowe,spotify:track:6olKv2HP3XgBpvVxAswowe,https://api.spotify.com/v1/tracks/6olKv2HP3XgBpvVxAswowe,https://api.spotify.com/v1/audio-analysis/6olKv2HP3XgBpvVxAswowe,198267,4
0.607,0.536,10,-7.306,1,0.0305,0.386,0,0.102,0.434,147.986,audio_features,10M2Ex445zw585Ducldzkw,spotify:track:10M2Ex445zw585Ducldzkw,https://api.spotify.com/v1/tracks/10M2Ex445zw585Ducldzkw,https://api.spotify.com/v1/audio-analysis/10M2Ex445zw585Ducldzkw,224853,4
0.523,0.762,11,-4.313,1,0.0328,0.0933,0,0.306,0.4,149.998,audio_features,5iRNlitNM1y6otuY7EIauj,spotify:track:5iRNlitNM1y6otuY7EIauj,https://api.spotify.com/v1/tracks/5iRNlitNM1y6otuY7EIauj,https://api.spotify.com/v1/audio-analysis/5iRNlitNM1y6otuY7EIauj,205400,3
0.591,0.577,2,-6.107,1,0.0331,0.0159,0,0.162,0.502,156.107,audio_features,7dygIA9peSq4AKBRF5pi8G,spotify:track:7dygIA9peSq4AKBRF5pi8G,https://api.spotify.com/v1/tracks/7dygIA9peSq4AKBRF5pi8G,https://api.spotify.com/v1/audio-analysis/7dygIA9peSq4AKBRF5pi8G,185474,4
0.493,0.781,3,-6.356,1,0.0449,0.249,0,0.116,0.489,178.015,audio_features,6fndSocvpEUYd5OFDGNYzj,spotify:track:6fndSocvpEUYd5OFDGNYzj,https://api.spotify.com/v1/tracks/6fndSocvpEUYd5OFDGNYzj,https://api.spotify.com/v1/audio-analysis/6fndSocvpEUYd5OFDGNYzj,194427,4
0.501,0.836,11,-3.587,0,0.0491,0.208,0,0.152,0.618,159.863,audio_features,4n0xztUAbHPUV8G3NQvF30,spotify:track:4n0xztUAbHPUV8G3NQvF30,https://api.spotify.com/v1/tracks/4n0xztUAbHPUV8G3NQvF30,https://api.spotify.com/v1/audio-analysis/4n0xztUAbHPUV8G3NQvF30,192000,4
0.403,0.745,1,-6.534,0,0.0858,0.0292,0,0.0985,0.644,186.241,audio_features,46T4kFAJhktK0mPqRHnh5p,spotify:track:46T4kFAJhktK0mPqRHnh5p,https://api.spotify.com/v1/tracks/46T4kFAJhktK0mPqRHnh5p,https://api.spotify.com/v1/audio-analysis/46T4kFAJhktK0mPqRHnh5p,211307,4
0.652,0.799,8,-5.405,1,0.0285,0.0209,2.64e-06,0.0625,0.722,140.025,audio_features,310q1JF7XEnaqIjJtKOumd,spotify:track:310q1JF7XEnaqIjJtKOumd,https://api.spotify.com/v1/tracks/310q1JF7XEnaqIjJtKOumd,https://api.spotify.com/v1/audio-analysis/310q1JF7XEnaqIjJtKOumd,217080,4
0.491,0.904,6,-4.324,1,0.0344,0.0985,0,0.183,0.588,150.007,audio_features,6VB64hpnpRNqukYsIX76uo,spotify:track:6VB64hpnpRNqukYsIX76uo,https://api.spotify.com/v1/tracks/6VB64hpnpRNqukYsIX76uo,https://api.spotify.com/v1/audio-analysis/6VB64hpnpRNqukYsIX76uo,211227,4
0.633,0.378,3,-10.582,1,0.0288,0.529,0,0.108,0.173,97.995,audio_features,7pPSSx0hmERyM2LbGi0qzm,spotify:track:7pPSSx0hmERyM2LbGi0qzm,https://api.spotify.com/v1/tracks/7pPSSx0hmERyM2LbGi0qzm,https://api.spotify.com/v1/audio-analysis/7pPSSx0hmERyM2LbGi0qzm,224533,4
0.52,0.791,6,-3.499,1,0.0378,0.294,0,0.116,0.29,90.095,audio_features,3Ishl2jSDXSmdGwrBsMjfq,spotify:track:3Ishl2jSDXSmdGwrBsMjfq,https://api.spotify.com/v1/tracks/3Ishl2jSDXSmdGwrBsMjfq,https://api.spotify.com/v1/audio-analysis/3Ishl2jSDXSmdGwrBsMjfq,216529,4
0.492,0.681,6,-7.038,1,0.075,0.143,0,0.199,0.511,178.01,audio_features,1mJMD1VIQ7jWTP9DK2zmY0,spotify:track:1mJMD1VIQ7jWTP9DK2zmY0,https://api.spotify.com/v1/tracks/1mJMD1VIQ7jWTP9DK2zmY0,https://api.spotify.com/v1/audio-analysis/1mJMD1VIQ7jWTP9DK2zmY0,212445,4
0.584,0.716,0,-4.737,1,0.0342,0.00733,0,0.0879,0.525,90.005,audio_features,72iAaOAsrBYa4U0VV7cHFd,spotify:track:72iAaOAsrBYa4U0VV7cHFd,https://api.spotify.com/v1/tracks/72iAaOAsrBYa4U0VV7cHFd,https://api.spotify.com/v1/audio-analysis/72iAaOAsrBYa4U0VV7cHFd,171067,4
0.514,0.836,5,-3.663,1,0.0381,0.112,0,0.0878,0.501,143.888,audio_features,23TxRN09aR1RB0G0tFoT0b,spotify:track:23TxRN09aR1RB0G0tFoT0b,https://api.spotify.com/v1/tracks/23TxRN09aR1RB0G0tFoT0b,https://api.spotify.com/v1/audio-analysis/23TxRN09aR1RB0G0tFoT0b,263120,4
