danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.816,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,audio_features,7J41dYQolQJEtj3UmKLu5r,spotify:track:7J41dYQolQJEtj3UmKLu5r,https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r,https://api.spotify.com/v1/audio-analysis/7J41dYQolQJEtj3UmKLu5r,247840,4
0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-06,0.104,0.166,118.402,audio_features,3XVBdLihbNbxUwZosxcGuJ,spotify:track:3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/audio-analysis/3XVBdLihbNbxUwZosxcGuJ,228707,3
0.649,0.552,1,-5.419,0,0.0292,0.03,6.47e-06,0.111,0.158,89.969,audio_features,0JEqGkvUiMTQmFY6sgL9kg,spotify:track:0JEqGkvUiMTQmFY6sgL9kg,https://api.spotify.com/v1/tracks/0JEqGkvUiMTQmFY6sgL9kg,https://api.spotify.com/v1/audio-analysis/0JEqGkvUiMTQmFY6sgL9kg,253813,4
0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,audio_features,0KQx6HOpJueiSkztcS0r7D,spotify:track:0KQx6HOpJueiSkztcS0r7D,https://api.spotify.com/v1/tracks/0KQx6HOpJueiSkztcS0r7D,https://api.spotify.com/v1/audio-analysis/0KQx6HOpJueiSkztcS0r7D,210200,3
0.835,0.687,5,-3.18,1,0.184,0.101,0,0.132,0.828,94.059,audio_features,0uqPG793dkDDN7sCUJJIVC,spotify:track:0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533,4
0.644,0.518,7,-10.02,1,0.0805,0.00646,1.33e-06,0.158,0.464,169.799,audio_features,6zrKRVtq4cjkZLXzjpS4Ij,spotify:track:6zrKRVtq4cjkZLXzjpS4Ij,https://api.spotify.com/v1/tracks/6zrKRVtq4cjkZLXzjpS4Ij,https://api.spotify.com/v1/audio-analysis/6zrKRVtq4cjkZLXzjpS4Ij,253933,4
0.764,0.487,0,-6.734,1,0.0281,0.25,0,0.184,0.352,116.027,audio_features,6A3gHbGIWZp2AScLbDuxJI,spotify:track:6A3gHbGIWZp2AScLbDuxJI,https://api.spotify.com/v1/tracks/6A3gHbGIWZp2AScLbDuxJI,https://api.spotify.com/v1/audio-analysis/6A3gHbGIWZp2AScLbDuxJI,261320,4
0.468,0.19,4,-11.138,1,0.0373,0.919,0,0.107,0.326,125.319,audio_features,64GRDrL1efgXclrhVCeuA0,spotify:track:64GRDrL1efgXclrhVCeuA0,https://api.spotify.com/v1/tracks/64GRDrL1efgXclrhVCeuA0,https://api.spotify.com/v1/audio-analysis/64GRDrL1efgXclrhVCeuA0,219536,4
0.607,0.425,11,-7.975,1,0.0269,0.722,0,0.0883,0.536,134.003,audio_features,0vBMmF78QgtWY6dDNDPhbv,spotify:track:0vBMmF78QgtWY6dDNDPhbv,https://api.spotify.com/v1/tracks/0vBMmF78QgtWY6dDNDPhbv,https://api.spotify.com/v1/audio-analysis/0vBMmF78QgtWY6dDNDPhbv,216333,4
0.584,0.715,7,-8.213,1,0.0327,0.0574,8.63e-05,0.086,0.318,90.965,audio_features,4wtvYPxBsNed6f16Bb3F3X,spotify:track:4wtvYPxBsNed6f16Bb3F3X,https://api.spotify.com/v1/tracks/4wtvYPxBsNed6f16Bb3F3X,https://api.spotify.com/v1/audio-analysis/4wtvYPxBsNed6f16Bb3F3X,204760,4
0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,audio_features,5uCax9HTNlzGybIStD3vDh,spotify:track:5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,211467,4
0.643,0.843,4,-6.247,0,0.0514,0.261,0,0.0947,0.883,83.016,audio_features,49eAIPivcw5idA57ZWnp5h,spotify:track:49eAIPivcw5idA57ZWnp5h,https://api.spotify.com/v1/tracks/49eAIPivcw5idA57ZWnp5h,https://api.spotify.com/v1/audio-analysis/49eAIPivcw5idA57ZWnp5h,237373,4
