danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.563,0.675,11,-6.134,1,0.0315,0.299,3.38e-05,0.114,0.129,118.955,audio_features,6Yy6MDgNmZ9sj3uycRMPeG,spotify:track:6Yy6MDgNmZ9sj3uycRMPeG,https://api.spotify.com/v1/tracks/6Yy6MDgNmZ9sj3uycRMPeG,https://api.spotify.com/v1/audio-analysis/6Yy6MDgNmZ9sj3uycRMPeG,237062,4
0.708,0.709,6,-3.931,1,0.0641,0.618,0,0.116,0.647,125.083,audio_features,2n4jLJyQecivP5skoqlVPC,spotify:track:2n4jLJyQecivP5skoqlVPC,https://api.spotify.com/v1/tracks/2n4jLJyQecivP5skoqlVPC,https://api.spotify.com/v1/audio-analysis/2n4jLJyQecivP5skoqlVPC,172670,4
0.53,0.585,8,-6.683,1,0.0283,0.00234,0.000114,0.084,0.511,94.956,audio_features,2jFjZLtk8PHbN4BfsUlqrq,spotify:track:2jFjZLtk8PHbN4BfsUlqrq,https://api.spotify.com/v1/tracks/2jFjZLtk8PHbN4BfsUlqrq,https://api.spotify.com/v1/audio-analysis/2jFjZLtk8PHbN4BfsUlqrq,193856,4
0.554,0.282,2,-8.853,1,0.0298,0.91,0.00804,0.108,0.362,111.998,audio_features,6mqYJzdpSZqZa5Cb617rWX,spotify:track:6mqYJzdpSZqZa5Cb617rWX,https://api.spotify.com/v1/tracks/6mqYJzdpSZqZa5Cb617rWX,https://api.spotify.com/v1/audio-analysis/6mqYJzdpSZqZa5Cb617rWX,134229,3
0.563,0.301,7,-5.445,1,0.0367,0.804,0,0.107,0.404,120.382,audio_features,1gWeS8yeIOacFLJBO7Z23i,spotify:track:1gWeS8yeIOacFLJBO7Z23i,https://api.spotify.com/v1/tracks/1gWeS8yeIOacFLJBO7Z23i,https://api.spotify.com/v1/audio-analysis/1gWeS8yeIOacFLJBO7Z23i,176822,3
0.473,0.196,2,-11.248,1,0.0333,0.892,7.25e-06,0.205,0.236,123.097,audio_features,6SLEiNqwACJcIJlUy30165,spotify:track:6SLEiNqwACJcIJlUy30165,https://api.spotify.com/v1/tracks/6SLEiNqwACJcIJlUy30165,https://api.spotify.com/v1/audio-analysis/6SLEiNqwACJcIJlUy30165,240449,3
0.497,0.536,3,-7.333,1,0.0282,0.383,2.37e-06,0.133,0.357,149.962,audio_features,4teJQ6mPxMJUyJ5k9pI5SS,spotify:track:4teJQ6mPxMJUyJ5k9pI5SS,https://api.spotify.com/v1/tracks/4teJQ6mPxMJUyJ5k9pI5SS,https://api.spotify.com/v1/audio-analysis/4teJQ6mPxMJUyJ5k9pI5SS,252004,4
0.46,0.498,3,-10.746,1,0.0356,0.218,0.00177,0.145,0.531,79.043,audio_features,61QevBKprUQyIAFPbv2L9h,spotify:track:61QevBKprUQyIAFPbv2L9h,https://api.spotify.com/v1/tracks/61QevBKprUQyIAFPbv2L9h,https://api.spotify.com/v1/audio-analysis/61QevBKprUQyIAFPbv2L9h,210156,4
0.671,0.254,3,-9.052,1,0.0286,0.608,0.000276,0.0916,0.336,112.188,audio_features,3axyXMaCRhDmrVeLyQGToA,spotify:track:3axyXMaCRhDmrVeLyQGToA,https://api.spotify.com/v1/tracks/3axyXMaCRhDmrVeLyQGToA,https://api.spotify.com/v1/audio-analysis/3axyXMaCRhDmrVeLyQGToA,201928,3
