danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.363,0.334,9.0,0.44705573426114353,1.0,0.0307,0.949,0.478,0.256,0.155,0.2778054813100889,audio_features,2DsCJbMZVnhejenFWrO6My,spotify:track:2DsCJbMZVnhejenFWrO6My,https://api.spotify.com/v1/tracks/2DsCJbMZVnhejenFWrO6My,https://api.spotify.com/v1/audio-analysis/2DsCJbMZVnhejenFWrO6My,188040.0,4.0
0.38,0.301,2.0,0.48434320225825506,1.0,0.0413,0.67,0.793,0.1,0.0385,0.6496888339250808,audio_features,0x4KG7bxABwL5TIhC9k9EN,spotify:track:0x4KG7bxABwL5TIhC9k9EN,https://api.spotify.com/v1/tracks/0x4KG7bxABwL5TIhC9k9EN,https://api.spotify.com/v1/audio-analysis/0x4KG7bxABwL5TIhC9k9EN,257220.0,4.0
0.512,0.948,1.0,0.7376091380555373,1.0,0.0439,0.126,0.0122,0.112,0.607,0.24773606733953002,audio_features,2BBb3UMJBNlofpC25pbSp4,spotify:track:2BBb3UMJBNlofpC25pbSp4,https://api.spotify.com/v1/tracks/2BBb3UMJBNlofpC25pbSp4,https://api.spotify.com/v1/audio-analysis/2BBb3UMJBNlofpC25pbSp4,193240.0,4.0
0.391,0.45,11.0,0.6504299875270794,1.0,0.0306,0.417,0.000335,0.14,0.344,0.5807436071328839,audio_features,3RVupqMb1zXl8FNG9TlWBZ,spotify:track:3RVupqMb1zXl8FNG9TlWBZ,https://api.spotify.com/v1/tracks/3RVupqMb1zXl8FNG9TlWBZ,https://api.spotify.com/v1/audio-analysis/3RVupqMb1zXl8FNG9TlWBZ,275307.0,4.0
0.315,0.148,0.0,0.0,1.0,0.0301,0.99,0.154,0.0775,0.331,1.0,audio_features,48sQwGO01OCSb4chqMOzjL,spotify:track:48sQwGO01OCSb4chqMOzjL,https://api.spotify.com/v1/tracks/48sQwGO01OCSb4chqMOzjL,https://api.spotify.com/v1/audio-analysis/48sQwGO01OCSb4chqMOzjL,298587.0,3.0
0.52,0.615,1.0,0.8847239545723101,0.0,0.0383,0.0145,5.99e-06,0.0842,0.169,0.6298220768340846,audio_features,38KSxMVReXETn6MRZPgEq3,spotify:track:38KSxMVReXETn6MRZPgEq3,https://api.spotify.com/v1/tracks/38KSxMVReXETn6MRZPgEq3,https://api.spotify.com/v1/audio-analysis/38KSxMVReXETn6MRZPgEq3,259385.0,4.0
0.486,0.637,9.0,0.9729534563119543,0.0,0.0274,0.075,0.0,0.127,0.118,0.7589759444688235,audio_features,3L29W1p46ovLi7mPJ7aFc4,spotify:track:3L29W1p46ovLi7mPJ7aFc4,https://api.spotify.com/v1/tracks/3L29W1p46ovLi7mPJ7aFc4,https://api.spotify.com/v1/audio-analysis/3L29W1p46ovLi7mPJ7aFc4,189429.0,4.0
0.545,0.181,11.0,0.29285104706886356,1.0,0.0362,0.872,0.0035,0.689,0.16,0.49372681214345554,audio_features,77mT8LF6gDOLZNOjUhmwfV,spotify:track:77mT8LF6gDOLZNOjUhmwfV,https://api.spotify.com/v1/tracks/77mT8LF6gDOLZNOjUhmwfV,https://api.spotify.com/v1/audio-analysis/77mT8LF6gDOLZNOjUhmwfV,271800.0,4.0
0.436,0.911,7.0,1.0,0.0,0.0712,0.00029,0.0,0.245,0.257,0.9298579806119598,audio_features,7AIe2twHZwBsYe76lJtUee,spotify:track:7AIe2twHZwBsYe76lJtUee,https://api.spotify.com/v1/tracks/7AIe2twHZwBsYe76lJtUee,https://api.spotify.com/v1/audio-analysis/7AIe2twHZwBsYe76lJtUee,207120.0,4.0
0.4,0.319,6.0,0.5276701897196875,1.0,0.227,0.432,0.0,0.373,0.51,0.0,audio_features,0Zge2Kfo3Yd9JOGnAmVPbb,spotify:track:0Zge2Kfo3Yd9JOGnAmVPbb,https://api.spotify.com/v1/tracks/0Zge2Kfo3Yd9JOGnAmVPbb,https://api.spotify.com/v1/audio-analysis/0Zge2Kfo3Yd9JOGnAmVPbb,240587.0,4.0
0.589,0.177,3.0,0.28018118558392957,1.0,0.0325,0.977,0.714,0.0958,0.311,0.24626999640962227,audio_features,5YqpHuXpFjDVZ7tY1ClFll,spotify:track:5YqpHuXpFjDVZ7tY1ClFll,https://api.spotify.com/v1/tracks/5YqpHuXpFjDVZ7tY1ClFll,https://api.spotify.com/v1/audio-analysis/5YqpHuXpFjDVZ7tY1ClFll,161680.0,4.0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
