danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.64,0.381,9,-13.265,0,0.03,0.131,0,0.17,0.677,118.229,audio_features,7ifcJ5DDytGf8aITxmgsLN,spotify:track:7ifcJ5DDytGf8aITxmgsLN,https://api.spotify.com/v1/tracks/7ifcJ5DDytGf8aITxmgsLN,https://api.spotify.com/v1/audio-analysis/7ifcJ5DDytGf8aITxmgsLN,192133,3
0.572,0.418,0,-10.738,1,0.0349,0.635,0,0.0961,0.694,104.566,audio_features,6RrXd9Hph4hYR4bf3dbM6H,spotify:track:6RrXd9Hph4hYR4bf3dbM6H,https://api.spotify.com/v1/tracks/6RrXd9Hph4hYR4bf3dbM6H,https://api.spotify.com/v1/audio-analysis/6RrXd9Hph4hYR4bf3dbM6H,165000,4
0.669,0.616,11,-10.776,0,0.033,0.482,0,0.179,0.818,130.037,audio_features,2H3ZUSE54pST4ubRd5FzFR,spotify:track:2H3ZUSE54pST4ubRd5FzFR,https://api.spotify.com/v1/tracks/2H3ZUSE54pST4ubRd5FzFR,https://api.spotify.com/v1/audio-analysis/2H3ZUSE54pST4ubRd5FzFR,151667,4
0.67,0.619,0,-10.365,0,0.0323,0.0514,0,0.0492,0.807,108.826,audio_features,3M5eeHXgG4VplKNcsBC8Dj,spotify:track:3M5eeHXgG4VplKNcsBC8Dj,https://api.spotify.com/v1/tracks/3M5eeHXgG4VplKNcsBC8Dj,https://api.spotify.com/v1/audio-analysis/3M5eeHXgG4VplKNcsBC8Dj,160500,4
0.447,0.335,10,-7.193,1,0.0394,0.804,0,0.191,0.485,80.62,audio_features,0Etv2dxpslWpsiCLcMvYDs,spotify:track:0Etv2dxpslWpsiCLcMvYDs,https://api.spotify.com/v1/tracks/0Etv2dxpslWpsiCLcMvYDs,https://api.spotify.com/v1/audio-analysis/0Etv2dxpslWpsiCLcMvYDs,124373,4
0.576,0.475,10,-8.432,0,0.0385,0.229,2.48e-05,0.0865,0.467,91.879,audio_features,5k7VcffaUZqYLxI4DkIsST,spotify:track:5k7VcffaUZqYLxI4DkIsST,https://api.spotify.com/v1/tracks/5k7VcffaUZqYLxI4DkIsST,https://api.spotify.com/v1/audio-analysis/5k7VcffaUZqYLxI4DkIsST,279467,4
0.568,0.428,7,-10.036,1,0.0285,0.621,1.55e-05,0.299,0.421,117.115,audio_features,0Cwl389eg6mvLxcaAbV24Z,spotify:track:0Cwl389eg6mvLxcaAbV24Z,https://api.spotify.com/v1/tracks/0Cwl389eg6mvLxcaAbV24Z,https://api.spotify.com/v1/audio-analysis/0Cwl389eg6mvLxcaAbV24Z,226987,4
0.894,0.559,1,-8.547,1,0.0568,0.248,0,0.0762,0.929,128.164,audio_features,2QKh6t4JnWeTnzQpkNXhzW,spotify:track:2QKh6t4JnWeTnzQpkNXhzW,https://api.spotify.com/v1/tracks/2QKh6t4JnWeTnzQpkNXhzW,https://api.spotify.com/v1/audio-analysis/2QKh6t4JnWeTnzQpkNXhzW,158893,4
0.243,0.171,1,-17.543,1,0.037,0.814,0.00523,0.102,0.0897,126.599,audio_features,4S1PQu6IPLn3KPocEXp0T4,spotify:track:4S1PQu6IPLn3KPocEXp0T4,https://api.spotify.com/v1/tracks/4S1PQu6IPLn3KPocEXp0T4,https://api.spotify.com/v1/audio-analysis/4S1PQu6IPLn3KPocEXp0T4,191200,4
